sample,prune_ratio,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,0,0.02500000037252903,0.026000000536441803,0.006000000052154064,0.4099999964237213,0.17100000381469727,0.5049999952316284,0.44200000166893005,0.18199999630451202,0.09399999678134918,0.09300000220537186,0.1954,0.3619999984900157,0.1537999991327524,0.04950000112876296,0.1953999993391335,2.2239262124766475,0.004414639282226562
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,1,0.06499999761581421,0.02199999988079071,0.006000000052154064,0.47699999809265137,0.2540000081062317,0.503000020980835,0.7059999704360962,0.4390000104904175,0.07599999755620956,0.1120000034570694,0.266,0.030999999182919662,0.47580000162124636,0.09400000050663948,0.26600000066682694,1.8019952463067097,0.004321642255783081
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,2,0.08299999684095383,0.03999999910593033,0.004000000189989805,0.4650000035762787,0.46000000834465027,0.5419999957084656,0.6840000152587891,0.5600000023841858,0.15000000596046448,0.2720000147819519,0.326,0.04233333204562465,0.5422000050544739,0.2110000103712082,0.32600000421516595,1.3822859007379282,0.004014929795265198
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,3,0.17000000178813934,0.06199999898672104,0.006000000052154064,0.4880000054836273,0.5249999761581421,0.5460000038146973,0.7179999947547913,0.6039999723434448,0.3310000002384186,0.49399998784065247,0.3944,0.07933333360900481,0.5761999905109405,0.4124999940395355,0.39439999414607885,1.0342121694398962,0.0037351766943931578
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,4,0.2409999966621399,0.13199999928474426,0.006000000052154064,0.5,0.5789999961853027,0.5559999942779541,0.7519999742507935,0.6380000114440918,0.515999972820282,0.5389999747276306,0.4459,0.12633333199967942,0.6049999952316284,0.5274999737739563,0.4458999919705093,0.7643954831620922,0.003469905388355255
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,5,0.28700000047683716,0.2879999876022339,0.027000000700354576,0.5130000114440918,0.5989999771118164,0.5870000123977661,0.7609999775886536,0.6449999809265137,0.5640000104904175,0.5680000185966492,0.4839,0.2006666629264752,0.6209999918937683,0.5660000145435333,0.48389999773353337,0.552555088115775,0.003291384935379028
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,6,0.33899998664855957,0.4259999990463257,0.06199999898672104,0.5070000290870667,0.5960000157356262,0.5849999785423279,0.7549999952316284,0.6850000023841858,0.5690000057220459,0.5759999752044678,0.51,0.27566666156053543,0.625600004196167,0.5724999904632568,0.5099999986588954,0.3978362368500751,0.0031197328686714174
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,7,0.367000013589859,0.47099998593330383,0.1080000028014183,0.5199999809265137,0.5960000157356262,0.5659999847412109,0.765999972820282,0.6669999957084656,0.597000002861023,0.5979999899864197,0.5256,0.3153333341081937,0.6229999899864197,0.5974999964237213,0.5255999945104122,0.2821272073880486,0.003068225157260895
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,8,0.382999986410141,0.5130000114440918,0.1459999978542328,0.5239999890327454,0.6039999723434448,0.5950000286102295,0.7490000128746033,0.6639999747276306,0.5789999961853027,0.6169999837875366,0.5374,0.34733333190282184,0.6271999955177308,0.5979999899864197,0.5373999953269959,0.19607424152934033,0.003054265570640564
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,9,0.40299999713897705,0.5540000200271606,0.1589999943971634,0.5289999842643738,0.5849999785423279,0.593999981880188,0.7609999775886536,0.6759999990463257,0.597000002861023,0.6150000095367432,0.5473,0.3720000038544337,0.6289999842643738,0.6060000061988831,0.5472999945282936,0.13807528174441794,0.003053947103023529
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,10,0.421999990940094,0.5540000200271606,0.18400000035762787,0.5440000295639038,0.609000027179718,0.5789999961853027,0.7440000176429749,0.6859999895095825,0.5669999718666077,0.6290000081062317,0.5518,0.3866666704416275,0.6324000120162964,0.5979999899864197,0.5518000051379204,0.10375438695368559,0.0031065187335014345
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,11,0.4230000078678131,0.5740000009536743,0.18299999833106995,0.5450000166893005,0.5979999899864197,0.5849999785423279,0.746999979019165,0.6840000152587891,0.6060000061988831,0.6169999837875366,0.5562,0.3933333357175191,0.6317999958992004,0.6114999949932098,0.5561999976634979,0.07581596675774326,0.003111459791660309
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,12,0.4410000145435333,0.5649999976158142,0.1940000057220459,0.5320000052452087,0.6110000014305115,0.597000002861023,0.7490000128746033,0.6840000152587891,0.6209999918937683,0.6140000224113464,0.5608,0.4000000059604645,0.6346000075340271,0.6175000071525574,0.5608000069856643,0.060817934572696686,0.003148784327507019
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,13,0.43700000643730164,0.5899999737739563,0.20100000500679016,0.5230000019073486,0.6190000176429749,0.5820000171661377,0.7770000100135803,0.6899999976158142,0.5830000042915344,0.6140000224113464,0.5616,0.40933332840601605,0.6382000088691712,0.5985000133514404,0.5616000056266784,0.0493487258968146,0.0032253400683403015
