sample,prune_ratio,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,0,0.6370000243186951,0.8299999833106995,0.5270000100135803,0.17900000512599945,0.09799999743700027,0.2709999978542328,0.33799999952316284,0.09000000357627869,0.004000000189989805,0.003000000026077032,0.2977,0.6646666725476583,0.19520000070333482,0.0035000001080334187,0.2977000021375716,2.162583699351863,0.004235867285728455
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,1,0.8050000071525574,0.8600000143051147,0.5789999961853027,0.33000001311302185,0.2549999952316284,0.4449999928474426,0.5979999899864197,0.2590000033378601,0.003000000026077032,0.008999999612569809,0.4143,0.7480000058809916,0.3773999989032745,0.0059999998193234205,0.4143000011797994,1.5362548075224225,0.003552807867527008
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,2,0.8119999766349792,0.890999972820282,0.5989999771118164,0.367000013589859,0.4129999876022339,0.5260000228881836,0.6499999761581421,0.5450000166893005,0.03500000014901161,0.09000000357627869,0.4928,0.7673333088556925,0.5002000033855438,0.06250000186264515,0.4927999947220087,1.0320680612011959,0.0030596145510673523
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,3,0.8130000233650208,0.8920000195503235,0.6119999885559082,0.45399999618530273,0.49000000953674316,0.5299999713897705,0.699999988079071,0.625,0.07100000232458115,0.23199999332427979,0.5419,0.7723333438237509,0.5597999930381775,0.15149999782443047,0.5418999992311001,0.6871906409138128,0.002806121897697449
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,4,0.8199999928474426,0.890999972820282,0.6309999823570251,0.48399999737739563,0.5619999766349792,0.5540000200271606,0.6980000138282776,0.6240000128746033,0.14000000059604645,0.29100000858306885,0.5695,0.7806666493415833,0.5844000041484833,0.21550000458955765,0.5694999977946281,0.458330562240199,0.0026969805002212523
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,5,0.8009999990463257,0.8970000147819519,0.6399999856948853,0.5019999742507935,0.5630000233650208,0.574999988079071,0.7160000205039978,0.6660000085830688,0.2240000069141388,0.33500000834465027,0.5919,0.7793333331743876,0.6044000029563904,0.27950000762939453,0.5919000029563903,0.31245781089130203,0.0026308924078941344
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,6,0.8209999799728394,0.8840000033378601,0.6700000166893005,0.5080000162124634,0.5550000071525574,0.5740000009536743,0.7170000076293945,0.6669999957084656,0.2980000078678131,0.382999986410141,0.6077,0.7916666666666666,0.604200005531311,0.34049999713897705,0.6077000021934509,0.22073091095999667,0.002626900899410248
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,7,0.800000011920929,0.8880000114440918,0.6539999842643738,0.5249999761581421,0.5799999833106995,0.5910000205039978,0.722000002861023,0.6579999923706055,0.3720000088214874,0.4180000126361847,0.6208,0.7806666692097982,0.6151999950408935,0.39500001072883606,0.6208000004291534,0.15784822816127225,0.002654122829437256
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,8,0.796999990940094,0.8930000066757202,0.6819999814033508,0.5199999809265137,0.5699999928474426,0.5720000267028809,0.7419999837875366,0.6710000038146973,0.35899999737739563,0.42500001192092896,0.6231,0.790666659673055,0.6149999976158143,0.3920000046491623,0.6230999976396561,0.10895331439219023,0.0026976629853248594
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,9,0.8009999990463257,0.8840000033378601,0.6729999780654907,0.4970000088214874,0.5559999942779541,0.6010000109672546,0.734000027179718,0.6959999799728394,0.41200000047683716,0.45399999618530273,0.6308,0.7859999934832255,0.6168000042438507,0.43299999833106995,0.630799999833107,0.09050888127010119,0.002636028289794922
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,10,0.8180000185966492,0.8840000033378601,0.6710000038146973,0.5210000276565552,0.5600000023841858,0.5770000219345093,0.7549999952316284,0.6940000057220459,0.39100000262260437,0.45899999141693115,0.633,0.7910000085830688,0.6214000105857849,0.42499999701976776,0.6330000072717666,0.07166593923772636,0.0027831293821334838
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,11,0.8130000233650208,0.8930000066757202,0.6859999895095825,0.5099999904632568,0.5630000233650208,0.5879999995231628,0.7509999871253967,0.6729999780654907,0.41600000858306885,0.4359999895095825,0.6329,0.7973333398501078,0.6169999957084655,0.4259999990463257,0.6328999996185303,0.05540145463065097,0.002907727599143982
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,12,0.7889999747276306,0.8870000243186951,0.6930000185966492,0.5090000033378601,0.5910000205039978,0.593999981880188,0.7459999918937683,0.6930000185966492,0.4440000057220459,0.46000000834465027,0.6406,0.7896666725476583,0.6266000032424927,0.4520000070333481,0.6406000047922135,0.054374505177532374,0.0028883931517601014
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,13,0.8130000233650208,0.890999972820282,0.6949999928474426,0.4950000047683716,0.5699999928474426,0.5690000057220459,0.7459999918937683,0.6830000281333923,0.46399998664855957,0.4580000042915344,0.6384,0.7996666630109152,0.6126000046730041,0.460999995470047,0.638400000333786,0.05361025010872828,0.0029531781911849974
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,14,0.8069999814033508,0.9020000100135803,0.7149999737739563,0.49799999594688416,0.574999988079071,0.5879999995231628,0.7289999723434448,0.6830000281333923,0.45399999618530273,0.43299999833106995,0.6384,0.8079999883969625,0.6145999968051911,0.44349999725818634,0.6383999943733215,0.04931157464651685,0.0030331939220428466
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,15,0.8180000185966492,0.8930000066757202,0.6899999976158142,0.5019999742507935,0.5809999704360962,0.5830000042915344,0.7699999809265137,0.675000011920929,0.4320000112056732,0.43799999356269836,0.6382,0.8003333409627279,0.6221999883651733,0.4350000023841858,0.6381999969482421,0.0402799225657394,0.003015249824523926
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,16,0.8069999814033508,0.8949999809265137,0.6959999799728394,0.5099999904632568,0.5659999847412109,0.5849999785423279,0.7639999985694885,0.675000011920929,0.46299999952316284,0.44600000977516174,0.6407,0.7993333141009012,0.6199999928474427,0.4545000046491623,0.6406999915838242,0.05875497870147228,0.0030330950021743774
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,17,0.800000011920929,0.8930000066757202,0.7149999737739563,0.5170000195503235,0.5649999976158142,0.5929999947547913,0.7770000100135803,0.6819999814033508,0.4740000069141388,0.4699999988079071,0.6486,0.8026666641235352,0.626800000667572,0.47200000286102295,0.6486000001430512,0.06051711674387518,0.003024938082695007
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,18,0.8080000281333923,0.9049999713897705,0.7009999752044678,0.5590000152587891,0.5630000233650208,0.5899999737739563,0.7680000066757202,0.6769999861717224,0.4690000116825104,0.4740000069141388,0.6514,0.8046666582425436,0.6314000010490417,0.4715000092983246,0.6513999998569489,0.04681530928141192,0.003073222088813782
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,19,0.8220000267028809,0.8999999761581421,0.7160000205039978,0.5339999794960022,0.5740000009536743,0.5899999737739563,0.7620000243186951,0.6629999876022339,0.4869999885559082,0.46000000834465027,0.6508,0.812666674455007,0.6245999932289124,0.47349999845027924,0.6507999986410141,0.038822936286267484,0.0030760618686676024
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,20,0.8360000252723694,0.8960000276565552,0.6930000185966492,0.5479999780654907,0.5979999899864197,0.5879999995231628,0.7739999890327454,0.6690000295639038,0.45500001311302185,0.49300000071525574,0.655,0.8083333571751913,0.6353999972343445,0.4740000069141388,0.6550000071525574,0.035625479257616555,0.0031370227336883546
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,21,0.8040000200271606,0.906000018119812,0.7279999852180481,0.5429999828338623,0.5989999771118164,0.578000009059906,0.7749999761581421,0.6650000214576721,0.44999998807907104,0.4909999966621399,0.6539,0.812666674455007,0.6319999933242798,0.47049999237060547,0.6538999974727631,0.031557325665888036,0.0032074954509735106
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,22,0.8209999799728394,0.9010000228881836,0.6990000009536743,0.5490000247955322,0.6150000095367432,0.593999981880188,0.7620000243186951,0.6840000152587891,0.4740000069141388,0.4950000047683716,0.6594,0.8070000012715658,0.6408000111579895,0.4845000058412552,0.6594000071287155,0.023762248579020564,0.003192776882648468
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,23,0.824999988079071,0.9039999842643738,0.6890000104904175,0.5429999828338623,0.6140000224113464,0.5899999737739563,0.7950000166893005,0.6970000267028809,0.4819999933242798,0.4869999885559082,0.6626,0.8059999942779541,0.6478000044822693,0.484499990940094,0.6625999987125397,0.03538298415706346,0.0032077311158180237
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,24,0.8040000200271606,0.8939999938011169,0.6959999799728394,0.546999990940094,0.597000002861023,0.6209999918937683,0.7639999985694885,0.7049999833106995,0.48899999260902405,0.48100000619888306,0.6598,0.7979999979337057,0.6467999935150146,0.48499999940395355,0.6597999960184098,0.02972238643192931,0.0032017712354660034
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,25,0.8429999947547913,0.9049999713897705,0.6830000281333923,0.5440000295639038,0.5849999785423279,0.5640000104904175,0.7710000276565552,0.7089999914169312,0.4740000069141388,0.4959999918937683,0.6574,0.8103333314259847,0.6346000075340271,0.48499999940395355,0.6574000030755996,0.029685137376777436,0.0032353192687034605
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,26,0.8140000104904175,0.8920000195503235,0.7070000171661377,0.5419999957084656,0.5960000157356262,0.5870000123977661,0.7689999938011169,0.6970000267028809,0.4959999918937683,0.4620000123977661,0.6562,0.8043333490689596,0.6382000088691712,0.4790000021457672,0.6562000095844269,0.02794873537985902,0.003293450701236725
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,27,0.824999988079071,0.9020000100135803,0.7049999833106995,0.5189999938011169,0.5879999995231628,0.6010000109672546,0.7720000147819519,0.6930000185966492,0.49399998784065247,0.4950000047683716,0.6594,0.8106666604677836,0.6346000075340271,0.494499996304512,0.659400001168251,0.029765423852950335,0.003239918231964111
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,28,0.8190000057220459,0.8980000019073486,0.6880000233650208,0.5379999876022339,0.6019999980926514,0.6100000143051147,0.7739999890327454,0.7020000219345093,0.49000000953674316,0.46000000834465027,0.6581,0.8016666769981384,0.645200002193451,0.4750000089406967,0.6581000059843063,0.02763516984046682,0.00330926878452301
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,29,0.8159999847412109,0.9169999957084656,0.6970000267028809,0.5450000166893005,0.5920000076293945,0.5920000076293945,0.765999972820282,0.6759999990463257,0.49300000071525574,0.47600001096725464,0.657,0.8100000023841858,0.6342000007629395,0.4845000058412552,0.6570000022649765,0.01995937988211058,0.003273709464073181
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,30,0.8019999861717224,0.9089999794960022,0.6980000138282776,0.550000011920929,0.6050000190734863,0.5799999833106995,0.7829999923706055,0.7049999833106995,0.47999998927116394,0.4580000042915344,0.657,0.8029999931653341,0.644599997997284,0.4689999967813492,0.656999996304512,0.016960508226858156,0.0033218348026275634
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,31,0.8059999942779541,0.9070000052452087,0.7149999737739563,0.5379999876022339,0.6050000190734863,0.5950000286102295,0.7609999775886536,0.6840000152587891,0.48899999260902405,0.48500001430511475,0.6585,0.809333324432373,0.6366000056266785,0.4870000034570694,0.658500000834465,0.018519994239077756,0.003307238733768463
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,32,0.8320000171661377,0.8889999985694885,0.703000009059906,0.49799999594688416,0.6039999723434448,0.597000002861023,0.7570000290870667,0.7149999737739563,0.47600001096725464,0.4819999933242798,0.6553,0.8080000082651774,0.634199994802475,0.4790000021457672,0.6553000003099442,0.024773758921870274,0.00330540155172348
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,33,0.8090000152587891,0.906000018119812,0.7009999752044678,0.5230000019073486,0.6079999804496765,0.5950000286102295,0.7950000166893005,0.6890000104904175,0.47099998593330383,0.4869999885559082,0.6584,0.8053333361943563,0.6420000076293946,0.478999987244606,0.6584000021219254,0.01756994167685901,0.0033026761174201964
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,34,0.8059999942779541,0.8999999761581421,0.7120000123977661,0.5350000262260437,0.6019999980926514,0.5849999785423279,0.7749999761581421,0.6980000138282776,0.46299999952316284,0.4869999885559082,0.6563,0.8059999942779541,0.6389999985694885,0.4749999940395355,0.6562999963760376,0.015992706592537854,0.0033174590826034545
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,35,0.7960000038146973,0.9020000100135803,0.7160000205039978,0.5230000019073486,0.5989999771118164,0.609000027179718,0.7820000052452087,0.6869999766349792,0.4779999852180481,0.5019999742507935,0.6594,0.8046666781107584,0.6399999976158142,0.4899999797344208,0.6593999981880188,0.03194965528152687,0.003306227719783783
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,36,0.8360000252723694,0.8859999775886536,0.7200000286102295,0.4970000088214874,0.6129999756813049,0.5989999771118164,0.7630000114440918,0.699999988079071,0.4699999988079071,0.49000000953674316,0.6574,0.8140000104904175,0.6343999922275543,0.48000000417232513,0.6574000000953675,0.018990790728773726,0.00328268746137619
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,37,0.8330000042915344,0.9049999713897705,0.6919999718666077,0.5379999876022339,0.6129999756813049,0.6069999933242798,0.7770000100135803,0.6790000200271606,0.4699999988079071,0.48899999260902405,0.6603,0.8099999825159708,0.6427999973297119,0.4794999957084656,0.6602999925613403,0.017266423288291616,0.003313495600223541
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,38,0.8180000185966492,0.9070000052452087,0.7250000238418579,0.5260000228881836,0.5920000076293945,0.5809999704360962,0.7799999713897705,0.7009999752044678,0.4740000069141388,0.47699999809265137,0.6581,0.8166666825612386,0.6359999895095825,0.4755000025033951,0.6581000000238418,0.012527788597110071,0.0033499663472175596
