,epoch_0
3d48a341-c7c0-4edd-b1d7-5c2ade1557b1,52.20597445140804
40a07b64-0444-4452-8ddb-c6a4722f473a,224.82249473147976
e29fd0e1-412f-4243-b94c-bc86264e2904,238.31660055173379
a1c267ba-e0ea-4ef8-91fa-1233856057cc,74.71522252020681
7928b600-1033-4050-a57e-a1b9b20d43e0,156.33934227781063
296eb2c2-6e07-49d8-b887-bca480e8c096,153.45900140549386
0d742f07-116f-4bc1-9373-53cadfd34a91,66.41162607587606
f996954a-d00f-46a2-bae1-243eb2230c1c,144.26682154322884
23b1ede8-b998-4b5b-b39c-5ed1f84902a8,112.0206562861236
db2593e2-f882-4838-bd80-9897ab247e32,49.450068467845966
07b1e73c-f1ec-4717-b920-0fda11513c95,654.6992758888368
56be3f66-34da-482a-8e90-0b623f7250c6,96.62195102240382
c2898fbf-eca3-4f98-ba47-29624a70e8bc,252.84023019708894
0223b06a-621a-4c11-b8b6-4847959a9586,93.36653275317047
b4f150c1-a589-4796-b653-4e3ff039a333,3.253153549788134
948bb12c-1c23-48bb-9c01-ced025fa170d,36.705989557778565
45a398ee-8f34-41d2-8d79-cfc2e60f7524,114.62724906569049
0e1badb8-83ec-48ac-8209-d147db606249,113.3015250992864
19f146ee-5f6d-4f87-a68f-53644498b973,1.0038753370346518
bc35752b-39f7-4bb1-a97f-8cf28c49b0eb,51.13613008871906
791fc03f-ce5f-4e2c-9b42-ac15a575508e,86.96467332310519
524988ee-0b06-4602-90e3-da49d8bbc25e,208.81855035216418
16e628bc-8a26-427c-a9ce-9f13c2aef951,105.14568585639157
dd8fa196-05ad-4614-bf87-8737f055727e,197.1479670482477
2b4f8669-0349-414c-b7af-ab2ee67e3dbd,2.0392121903143416
21b12bd5-9322-4b4a-8f35-e62e668bf757,119.01547716858924
bbe94292-0090-4790-91c1-c0dad0eef4d0,11.591116441401203
6e96d103-43c4-4a84-8d42-bf1e0ef17131,83.16044344386422
288c689e-f32d-4478-81ac-8de6ab799e96,46.03926653314807
b3a661f8-c07d-41c7-8ef8-ed2b36285f77,119.02101729032313
70a0e2a6-0591-4ee9-9093-a60ac905d9ea,92.58966149591767
96604440-8012-4140-a43a-63881b03aea9,120.05514185929067
1034029f-b962-456f-8ccf-abcee3b62754,56.64340853199829
88f06895-d0d3-4767-a438-4606cc2d6769,201.67636394826624
135fcc2a-e257-4a35-9084-1c82c6bf2f06,101.27353886017501
fe2978d0-1357-406b-a7be-5dc15dd141ed,210.60252556501706
