sample,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,0,0.2240000069141388,0.24400000274181366,0.0560000017285347,0.3409999907016754,0.06400000303983688,0.07699999958276749,0.039000000804662704,0.004999999888241291,0.004999999888241291,0.02800000086426735,0.1083,0.17466667046149573,0.10519999880343675,0.01650000037625432,0.10830000061541796,2.3657554424538905,0.004818663334846497
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,1,0.2029999941587448,0.23399999737739563,0.0560000017285347,0.3619999885559082,0.06400000303983688,0.0860000029206276,0.0560000017285347,0.007000000216066837,0.00800000037997961,0.029999999329447746,0.1106,0.16433333108822504,0.11499999929219484,0.01899999985471368,0.11059999894350767,2.3051302433013916,0.00484143545627594
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,2,0.2199999988079071,0.25099998712539673,0.08100000023841858,0.23800000548362732,0.09700000286102295,0.12300000339746475,0.10599999874830246,0.019999999552965164,0.01600000075995922,0.017999999225139618,0.117,0.18399999539057413,0.11680000200867653,0.01699999999254942,0.11699999962002039,2.2907256179926345,0.004683801007270813
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,3,0.1809999942779541,0.21699999272823334,0.08100000023841858,0.22499999403953552,0.13699999451637268,0.16599999368190765,0.15399999916553497,0.024000000208616257,0.017999999225139618,0.019999999552965164,0.1223,0.15966666241486868,0.1411999963223934,0.01899999938905239,0.12229999676346778,2.251967505532868,0.0046184066534042355
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,4,0.1340000033378601,0.20100000500679016,0.0860000029206276,0.2619999945163727,0.14800000190734863,0.19300000369548798,0.22300000488758087,0.02800000086426735,0.012000000104308128,0.012000000104308128,0.1299,0.14033333708842596,0.1708000011742115,0.012000000104308128,0.12990000173449517,2.168486562310433,0.004634555411338806
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,5,0.11999999731779099,0.164000004529953,0.09600000083446503,0.3319999873638153,0.10199999809265137,0.1720000058412552,0.26499998569488525,0.05299999937415123,0.03500000014901161,0.014000000432133675,0.1353,0.12666666756073633,0.18479999527335167,0.024500000290572643,0.13529999796301126,2.072446039744786,0.004621501612663269
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,6,0.14000000059604645,0.15199999511241913,0.12600000202655792,0.328000009059906,0.12200000137090683,0.17299999296665192,0.23600000143051147,0.0989999994635582,0.035999998450279236,0.017000000923871994,0.1429,0.13933333257834116,0.1916000008583069,0.026499999687075615,0.14290000014007093,1.9847770248140608,0.004613833737373352
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,7,0.0860000029206276,0.1589999943971634,0.08799999952316284,0.14000000059604645,0.18000000715255737,0.30000001192092896,0.33799999952316284,0.1379999965429306,0.13199999928474426,0.029999999329447746,0.1591,0.1109999989469846,0.21920000314712523,0.080999999307096,0.1591000011190772,1.9366949492571306,0.004713690733909607
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,8,0.09700000286102295,0.11500000208616257,0.10199999809265137,0.12300000339746475,0.12200000137090683,0.20999999344348907,0.32600000500679016,0.2460000067949295,0.2280000001192093,0.017999999225139618,0.1587,0.10466666767994563,0.20540000200271608,0.12299999967217445,0.15870000123977662,2.141072175940689,0.004736738395690918
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,9,0.04399999976158142,0.026000000536441803,0.03200000151991844,0.014999999664723873,0.04800000041723251,0.1550000011920929,0.5260000228881836,0.3409999907016754,0.3140000104904175,0.010999999940395355,0.1512,0.03400000060598055,0.21700000297278166,0.16250000521540642,0.15120000271126627,2.1196324107598286,0.004704516363143921
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,10,0.05299999937415123,0.020999999716877937,0.027000000700354576,0.006000000052154064,0.027000000700354576,0.15299999713897705,0.5440000295639038,0.47999998927116394,0.28700000047683716,0.01600000075995922,0.1614,0.033666666597127914,0.2420000033453107,0.1515000006183982,0.16140000177547337,1.8949223531752217,0.004798952579498291
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,11,0.0949999988079071,0.04600000008940697,0.054999999701976776,0.007000000216066837,0.027000000700354576,0.11999999731779099,0.32100000977516174,0.6179999709129333,0.3330000042915344,0.054999999701976776,0.1677,0.06533333286643028,0.2185999957844615,0.1940000019967556,0.16769999815151096,1.8398943397463585,0.004916066193580627
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,12,0.13199999928474426,0.0689999982714653,0.12099999934434891,0.01899999938905239,0.0430000014603138,0.17599999904632568,0.4320000112056732,0.5120000243186951,0.3240000009536743,0.050999999046325684,0.1879,0.10733333230018616,0.23640000708401204,0.1875,0.18790000323206185,1.8699618742174031,0.004616750168800354
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,13,0.13099999725818634,0.08100000023841858,0.13600000739097595,0.05000000074505806,0.03200000151991844,0.125,0.24199999868869781,0.5180000066757202,0.41600000858306885,0.10499999672174454,0.1836,0.11600000162919362,0.1934000015258789,0.2605000026524067,0.1836000017821789,1.6524887002852497,0.004580734777450562
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,14,0.1340000033378601,0.10000000149011612,0.10000000149011612,0.04600000008940697,0.039000000804662704,0.06800000369548798,0.14000000059604645,0.4690000116825104,0.44200000166893005,0.19599999487400055,0.1734,0.11133333543936412,0.1524000033736229,0.3189999982714653,0.17340000197291375,1.2699136296097113,0.004627513432502747
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,15,0.15399999916553497,0.12099999934434891,0.11800000071525574,0.052000001072883606,0.035999998450279236,0.07999999821186066,0.09200000017881393,0.3619999885559082,0.5370000004768372,0.25099998712539673,0.1803,0.1309999997417132,0.12439999729394913,0.39399999380111694,0.18029999732971191,0.8334056257593389,0.004806694149971008
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,16,0.15299999713897705,0.0860000029206276,0.12399999797344208,0.04500000178813934,0.03099999949336052,0.035999998450279236,0.035999998450279236,0.24899999797344208,0.5320000052452087,0.3700000047683716,0.1662,0.12099999934434891,0.07939999923110008,0.45100000500679016,0.16620000042021274,0.47824024325426745,0.0051869346857070925
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,17,0.13600000739097595,0.09200000017881393,0.09000000357627869,0.027000000700354576,0.023000000044703484,0.03799999877810478,0.03099999949336052,0.1679999977350235,0.42899999022483826,0.5879999995231628,0.1622,0.10600000371535619,0.05739999935030937,0.5084999948740005,0.16219999976456165,0.2507837205669101,0.005290132164955139
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,18,0.12999999523162842,0.0729999989271164,0.10499999672174454,0.027000000700354576,0.017000000923871994,0.039000000804662704,0.03799999877810478,0.164000004529953,0.4320000112056732,0.5929999947547913,0.1618,0.10266666362682979,0.057000001147389415,0.5125000029802322,0.1618000002577901,0.13640463591686317,0.0054987933874130245
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,19,0.13699999451637268,0.06700000166893005,0.09600000083446503,0.019999999552965164,0.010999999940395355,0.04699999839067459,0.027000000700354576,0.11900000274181366,0.3479999899864197,0.7170000076293945,0.1589,0.09999999900658925,0.04480000026524067,0.5324999988079071,0.15889999959617854,0.07357323601157689,0.005543167543411255
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,20,0.1289999932050705,0.06800000369548798,0.09000000357627869,0.017000000923871994,0.013000000268220901,0.041999999433755875,0.03099999949336052,0.12300000339746475,0.31299999356269836,0.7239999771118164,0.155,0.09566666682561238,0.04520000070333481,0.5184999853372574,0.1549999974668026,0.03921835597756566,0.0057322003602981566
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,21,0.12200000137090683,0.06400000303983688,0.09000000357627869,0.013000000268220901,0.009999999776482582,0.03700000047683716,0.02800000086426735,0.11400000005960464,0.2840000092983246,0.7620000243186951,0.1524,0.0920000026623408,0.04040000028908253,0.5230000168085098,0.15240000430494546,0.025730211971973886,0.005823248100280762
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,22,0.12200000137090683,0.06300000101327896,0.09399999678134918,0.012000000104308128,0.008999999612569809,0.04100000113248825,0.029999999329447746,0.11599999666213989,0.2630000114440918,0.7670000195503235,0.1517,0.09299999972184499,0.04159999936819077,0.5150000154972076,0.1517000027000904,0.019250326153195024,0.005895026016235352
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,23,0.12099999934434891,0.06400000303983688,0.09099999815225601,0.014000000432133675,0.008999999612569809,0.03799999877810478,0.02800000086426735,0.11299999803304672,0.24799999594688416,0.7870000004768372,0.1513,0.09200000017881393,0.04039999954402447,0.5174999982118607,0.15129999946802855,0.014968662047568632,0.005940587782859802
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,24,0.12099999934434891,0.06300000101327896,0.0860000029206276,0.014000000432133675,0.00800000037997961,0.03999999910593033,0.028999999165534973,0.11500000208616257,0.24400000274181366,0.7940000295639038,0.1514,0.09000000109275182,0.04120000023394823,0.5190000161528587,0.1514000036753714,0.012153011703939766,0.00601161527633667
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,25,0.11999999731779099,0.05900000035762787,0.08500000089406967,0.012000000104308128,0.00800000037997961,0.039000000804662704,0.028999999165534973,0.1120000034570694,0.23199999332427979,0.800000011920929,0.1496,0.08799999952316284,0.04000000078231096,0.5160000026226044,0.1496000007726252,0.010193264059608385,0.006081583213806152
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,26,0.11900000274181366,0.057999998331069946,0.08399999886751175,0.012000000104308128,0.00800000037997961,0.03799999877810478,0.02800000086426735,0.11100000143051147,0.2290000021457672,0.8029999732971191,0.149,0.08699999998013179,0.03940000031143427,0.5159999877214432,0.14899999769404532,0.008748215376114359,0.0061072030782699585
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,27,0.11999999731779099,0.057999998331069946,0.08399999886751175,0.010999999940395355,0.007000000216066837,0.03799999877810478,0.028999999165534973,0.10999999940395355,0.22499999403953552,0.8080000281333923,0.149,0.08733333150545756,0.0389999995008111,0.5165000110864639,0.14900000141933561,0.007626671766938299,0.006163642024993896
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,28,0.11800000071525574,0.05700000002980232,0.08399999886751175,0.009999999776482582,0.007000000216066837,0.03799999877810478,0.028999999165534973,0.10899999737739563,0.22100000083446503,0.8119999766349792,0.1485,0.08633333320418994,0.03859999906271696,0.5164999887347221,0.1484999972395599,0.006734084537518876,0.006230634379386902
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,29,0.11800000071525574,0.0560000017285347,0.08399999886751175,0.009999999776482582,0.006000000052154064,0.03799999877810478,0.028999999165534973,0.10899999737739563,0.2150000035762787,0.8159999847412109,0.1481,0.08600000043710072,0.038399999029934406,0.5154999941587448,0.14809999847784638,0.006004696450557331,0.006219785976409912
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,30,0.11699999868869781,0.0560000017285347,0.08399999886751175,0.009999999776482582,0.006000000052154064,0.03799999877810478,0.028999999165534973,0.10899999737739563,0.21299999952316284,0.8180000185966492,0.148,0.08566666642824809,0.038399999029934406,0.515500009059906,0.14800000125542284,0.005396839511599772,0.006252715253829956
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,31,0.11699999868869781,0.0560000017285347,0.0820000022649765,0.008999999612569809,0.006000000052154064,0.03799999877810478,0.028999999165534973,0.1080000028014183,0.21199999749660492,0.8209999799728394,0.1478,0.08500000089406967,0.038000000081956385,0.5164999887347221,0.14779999805614352,0.004879709744198742,0.006292050051689148
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,32,0.11699999868869781,0.0560000017285347,0.07999999821186066,0.008999999612569809,0.006000000052154064,0.03700000047683716,0.028999999165534973,0.10899999737739563,0.20800000429153442,0.8209999799728394,0.1472,0.0843333328763644,0.03799999933689833,0.5144999921321869,0.14719999795779587,0.004435654237809382,0.006315808653831482
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,33,0.11599999666213989,0.0560000017285347,0.07999999821186066,0.008999999612569809,0.006000000052154064,0.03700000047683716,0.028999999165534973,0.10700000077486038,0.20499999821186066,0.8230000138282776,0.1468,0.08399999886751175,0.03760000001639128,0.5140000060200691,0.14680000087246298,0.004050253096929923,0.006359478139877319
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,34,0.11699999868869781,0.0560000017285347,0.07999999821186066,0.00800000037997961,0.006000000052154064,0.035999998450279236,0.028999999165534973,0.10499999672174454,0.20200000703334808,0.828000009059906,0.1467,0.0843333328763644,0.036799998953938484,0.515000008046627,0.14670000094920396,0.003712421532587281,0.006379111695289612
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,35,0.11699999868869781,0.0560000017285347,0.07999999821186066,0.00800000037997961,0.006000000052154064,0.035999998450279236,0.02800000086426735,0.10499999672174454,0.20100000500679016,0.8289999961853027,0.1466,0.0843333328763644,0.03659999929368496,0.5150000005960464,0.1465999996289611,0.003412915405589251,0.006393395948410034
