sample,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,0,0.6110000014305115,0.6940000057220459,0.22499999403953552,0.27000001072883606,0.3059999942779541,0.5230000019073486,0.6200000047683716,0.6309999823570251,0.5889999866485596,0.5849999785423279,0.5054,0.6453333298365275,0.5245999932289124,0.2475000023841858,0.5053999960422516,1.9598620853562285,0.002964826786518097
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,1,0.7049999833106995,0.8119999766349792,0.5059999823570251,0.48500001430511475,0.5120000243186951,0.5809999704360962,0.7630000114440918,0.7329999804496765,0.7419999837875366,0.7269999980926514,0.6566,0.6743333141009012,0.6148000001907349,0.734499990940094,0.6565999925136566,1.0703706629034402,0.0020028779745101927
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,2,0.7540000081062317,0.8489999771118164,0.5630000233650208,0.5659999847412109,0.5910000205039978,0.5929999947547913,0.7929999828338623,0.7289999723434448,0.8040000200271606,0.7480000257492065,0.699,0.722000002861023,0.6543999910354614,0.7760000228881836,0.6990000009536743,0.6243382338164509,0.0017933423340320588
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,3,0.7620000243186951,0.8399999737739563,0.6029999852180481,0.5649999976158142,0.6299999952316284,0.6050000190734863,0.8100000023841858,0.7590000033378601,0.7990000247955322,0.7829999923706055,0.7156,0.7349999944368998,0.6738000035285949,0.7910000085830688,0.7156000018119812,0.3614464471305626,0.0017902802348136902
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,4,0.765999972820282,0.8550000190734863,0.6179999709129333,0.5540000200271606,0.6330000162124634,0.6349999904632568,0.7979999780654907,0.7850000262260437,0.8230000138282776,0.7649999856948853,0.7232,0.7463333209355673,0.681000006198883,0.7939999997615814,0.723199999332428,0.20952825291433197,0.0018440874934196473
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,5,0.7590000033378601,0.8460000157356262,0.6439999938011169,0.5709999799728394,0.6520000100135803,0.6370000243186951,0.8119999766349792,0.7689999938011169,0.8169999718666077,0.7940000295639038,0.7301,0.749666670958201,0.6881999969482422,0.8055000007152557,0.7300999999046326,0.120316028918909,0.0019240473031997682
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,6,0.7730000019073486,0.8489999771118164,0.6359999775886536,0.5609999895095825,0.6499999761581421,0.6309999823570251,0.800000011920929,0.7789999842643738,0.8339999914169312,0.8050000071525574,0.7318,0.7526666522026062,0.6841999888420105,0.8194999992847443,0.731799989938736,0.07534795680987662,0.0020067934036254883
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,7,0.765999972820282,0.8510000109672546,0.6349999904632568,0.5709999799728394,0.6549999713897705,0.6610000133514404,0.8069999814033508,0.7770000100135803,0.824999988079071,0.7990000247955322,0.7347,0.7506666580835978,0.6941999912261962,0.8120000064373016,0.7346999943256378,0.0531565414984589,0.0020966596364974974
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,8,0.7720000147819519,0.8690000176429749,0.6489999890327454,0.5730000138282776,0.6499999761581421,0.6679999828338623,0.8230000138282776,0.7689999938011169,0.8169999718666077,0.7990000247955322,0.7389,0.7633333404858907,0.6965999960899353,0.80799999833107,0.7388999998569489,0.035884760887078614,0.002174626064300537
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,9,0.7799999713897705,0.8709999918937683,0.6449999809265137,0.5799999833106995,0.6660000085830688,0.6330000162124634,0.8169999718666077,0.781000018119812,0.8339999914169312,0.7839999794960022,0.7391,0.7653333147366842,0.6953999996185303,0.8089999854564667,0.7390999913215637,0.026785044728413872,0.0022519594490528106
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,10,0.8029999732971191,0.8399999737739563,0.6660000085830688,0.5720000267028809,0.640999972820282,0.6589999794960022,0.8059999942779541,0.7940000295639038,0.8429999947547913,0.7960000038146973,0.742,0.7696666518847147,0.6944000005722046,0.8194999992847443,0.7419999957084655,0.020466798268582508,0.002284987372159958
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,11,0.7829999923706055,0.8550000190734863,0.6520000100135803,0.5889999866485596,0.6489999890327454,0.6399999856948853,0.8220000267028809,0.8040000200271606,0.8410000205039978,0.8009999990463257,0.7436,0.7633333404858907,0.7008000016212463,0.8210000097751617,0.7436000049114228,0.015503035169904646,0.002381589984893799
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,12,0.7820000052452087,0.8569999933242798,0.6539999842643738,0.5839999914169312,0.6449999809265137,0.6539999842643738,0.8240000009536743,0.7860000133514404,0.8420000076293945,0.8100000023841858,0.7438,0.7643333276112875,0.6985999941825867,0.8260000050067902,0.7437999963760376,0.014933202942104443,0.0023977641344070434
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,13,0.777999997138977,0.871999979019165,0.6690000295639038,0.5609999895095825,0.6729999780654907,0.628000020980835,0.8370000123977661,0.7940000295639038,0.8360000252723694,0.7910000085830688,0.7439,0.7730000019073486,0.6986000061035156,0.8135000169277191,0.7439000070095062,0.014756910394931185,0.0024457080960273744
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,14,0.777999997138977,0.8610000014305115,0.6809999942779541,0.6029999852180481,0.6389999985694885,0.6309999823570251,0.8149999976158142,0.7850000262260437,0.8270000219345093,0.7979999780654907,0.7418,0.7733333309491476,0.6945999979972839,0.8125,0.7417999982833863,0.021816805946519194,0.0024319809556007385
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,15,0.7910000085830688,0.8550000190734863,0.6610000133514404,0.5649999976158142,0.6309999823570251,0.6420000195503235,0.7979999780654907,0.7940000295639038,0.8560000061988831,0.7929999828338623,0.7386,0.7690000136693319,0.6860000014305114,0.8244999945163727,0.7386000037193299,0.02213526650102458,0.0025079243540763853
