sample,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,0,0.6380000114440918,0.675000011920929,0.17299999296665192,0.21299999952316284,0.3610000014305115,0.5360000133514404,0.6729999780654907,0.531000018119812,0.503000020980835,0.593999981880188,0.4897,0.6146666804949442,0.5333999991416931,0.19299999624490738,0.4897000029683113,1.9861976703008015,0.00305613009929657
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,1,0.6959999799728394,0.8149999976158142,0.47699999809265137,0.42399999499320984,0.5360000133514404,0.6150000095367432,0.7450000047683716,0.7459999918937683,0.7210000157356262,0.7250000238418579,0.65,0.6626666585604349,0.6132000029087067,0.7230000197887421,0.6500000029802322,1.0712531407674153,0.0020403740882873533
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,2,0.753000020980835,0.824999988079071,0.5419999957084656,0.5090000033378601,0.5989999771118164,0.6119999885559082,0.7799999713897705,0.7599999904632568,0.7680000066757202,0.7760000228881836,0.6924,0.7066666682561239,0.6519999861717224,0.7720000147819519,0.6923999965190888,0.6058668131413667,0.0018353785157203674
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,3,0.7670000195503235,0.8479999899864197,0.5899999737739563,0.5649999976158142,0.6050000190734863,0.6150000095367432,0.800000011920929,0.7590000033378601,0.7839999794960022,0.7879999876022339,0.7121,0.7349999944368998,0.6688000082969665,0.785999983549118,0.7120999991893768,0.3452294019685275,0.0018337803900241852
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,4,0.7639999985694885,0.8289999961853027,0.6050000190734863,0.5730000138282776,0.6179999709129333,0.6359999775886536,0.8240000009536743,0.7630000114440918,0.7919999957084656,0.7910000085830688,0.7195,0.7326666712760925,0.6827999949455261,0.7915000021457672,0.7194999992847443,0.1957849030909331,0.0019027475416660308
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,5,0.7599999904632568,0.8339999914169312,0.5830000042915344,0.5490000247955322,0.6579999923706055,0.6389999985694885,0.8220000267028809,0.7789999842643738,0.8059999942779541,0.7960000038146973,0.7226,0.7256666620572408,0.6894000053405762,0.8009999990463257,0.7226000010967255,0.10993448936420938,0.0019981915175914765
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,6,0.7630000114440918,0.8399999737739563,0.5950000286102295,0.5630000233650208,0.6510000228881836,0.6150000095367432,0.8230000138282776,0.8019999861717224,0.8059999942779541,0.8040000200271606,0.7262,0.7326666712760925,0.6908000111579895,0.8050000071525574,0.726200008392334,0.06625469730816026,0.0020925632119178773
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,7,0.796999990940094,0.8330000042915344,0.5960000157356262,0.5619999766349792,0.6539999842643738,0.6510000228881836,0.8370000123977661,0.7720000147819519,0.8180000185966492,0.8080000281333923,0.7328,0.7420000036557516,0.6952000021934509,0.8130000233650208,0.7328000068664551,0.0412174613363501,0.002154157018661499
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,8,0.7960000038146973,0.8379999995231628,0.628000020980835,0.5580000281333923,0.6389999985694885,0.6510000228881836,0.8220000267028809,0.7839999794960022,0.8180000185966492,0.7839999794960022,0.7318,0.7540000081062317,0.6908000111579895,0.8009999990463257,0.7318000078201294,0.03071069809189741,0.002242016661167145
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,9,0.7770000100135803,0.847000002861023,0.6240000128746033,0.5669999718666077,0.6480000019073486,0.6399999856948853,0.8320000171661377,0.7960000038146973,0.8339999914169312,0.7910000085830688,0.7356,0.7493333419164022,0.6965999960899353,0.8125,0.7356000006198883,0.02368224248883949,0.0022900440931320192
