sample,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,0,0.6290000081062317,0.7279999852180481,0.23999999463558197,0.3959999978542328,0.48100000619888306,0.5460000038146973,0.7239999771118164,0.5529999732971191,0.6830000281333923,0.6499999761581421,0.563,0.6546666622161865,0.6059999942779541,0.3179999962449074,0.5629999950528145,1.8820476897738196,0.002631068456172943
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,1,0.734000027179718,0.8220000267028809,0.5329999923706055,0.5630000233650208,0.6299999952316284,0.6269999742507935,0.7940000295639038,0.7239999771118164,0.8050000071525574,0.7670000195503235,0.6999,0.6963333487510681,0.6675999999046326,0.7860000133514404,0.6999000072479248,0.9310855208472772,0.0017640787720680237
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,2,0.7599999904632568,0.8259999752044678,0.640999972820282,0.5619999766349792,0.6769999861717224,0.625,0.8259999752044678,0.7519999742507935,0.8410000205039978,0.8050000071525574,0.7315,0.7423333128293356,0.6883999824523925,0.8230000138282776,0.7314999878406525,0.5093055980449374,0.001624635535478592
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,3,0.7910000085830688,0.8479999899864197,0.652999997138977,0.6140000224113464,0.6890000104904175,0.6579999923706055,0.824999988079071,0.7360000014305115,0.8420000076293945,0.824999988079071,0.7481,0.7639999985694885,0.7044000029563904,0.8334999978542328,0.7481000006198884,0.27813565595583484,0.0016419385373592377
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,4,0.796999990940094,0.8650000095367432,0.6859999895095825,0.6159999966621399,0.6809999942779541,0.6520000100135803,0.8309999704360962,0.7730000019073486,0.847000002861023,0.8109999895095825,0.7559,0.7826666633288065,0.7105999946594238,0.8289999961853027,0.7558999955654144,0.14716250356286764,0.00171895455121994
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,5,0.7860000133514404,0.8610000014305115,0.6710000038146973,0.5989999771118164,0.7139999866485596,0.6629999876022339,0.824999988079071,0.7760000228881836,0.8510000109672546,0.8130000233650208,0.7559,0.7726666728655497,0.7153999924659729,0.8320000171661377,0.7559000015258789,0.08163606358522718,0.0018646597445011138
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,6,0.7850000262260437,0.8610000014305115,0.6869999766349792,0.5929999947547913,0.7039999961853027,0.6570000052452087,0.828000009059906,0.7789999842643738,0.8550000190734863,0.824999988079071,0.7574,0.7776666680971781,0.7121999979019165,0.8400000035762787,0.7574000000953675,0.05126540379768068,0.0019498203456401826
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,7,0.7829999923706055,0.8799999952316284,0.6869999766349792,0.5929999947547913,0.7260000109672546,0.6679999828338623,0.8309999704360962,0.7760000228881836,0.8429999947547913,0.8149999976158142,0.7602,0.7833333214124044,0.7187999963760376,0.8289999961853027,0.7601999938488007,0.03243809274863452,0.0020432006120681763
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,8,0.7820000052452087,0.8769999742507935,0.6899999976158142,0.609000027179718,0.7120000123977661,0.6629999876022339,0.8410000205039978,0.7870000004768372,0.8659999966621399,0.8080000281333923,0.7635,0.7829999923706055,0.7224000096321106,0.8370000123977661,0.7635000050067902,0.024914837452921678,0.0021170498549938203
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,9,0.7910000085830688,0.8759999871253967,0.6690000295639038,0.6029999852180481,0.7269999980926514,0.6610000133514404,0.8370000123977661,0.7850000262260437,0.871999979019165,0.8029999732971191,0.7624,0.7786666750907898,0.72260000705719,0.8374999761581421,0.7624000012874603,0.01822232622759078,0.002188655436038971
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,10,0.8080000281333923,0.8790000081062317,0.6620000004768372,0.6029999852180481,0.734000027179718,0.6679999828338623,0.828000009059906,0.7889999747276306,0.8619999885559082,0.8240000009536743,0.7657,0.7830000122388204,0.724399995803833,0.8429999947547913,0.7657000005245209,0.016333697040946307,0.002261782294511795
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,11,0.7919999957084656,0.8840000033378601,0.6669999957084656,0.6150000095367432,0.7329999804496765,0.6620000004768372,0.828000009059906,0.7889999747276306,0.8500000238418579,0.8199999928474426,0.764,0.780999998251597,0.7253999948501587,0.8350000083446503,0.7639999985694885,0.01389930789909241,0.002316015815734863
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,12,0.7850000262260437,0.8809999823570251,0.6740000247955322,0.6150000095367432,0.722000002861023,0.6620000004768372,0.8209999799728394,0.800000011920929,0.8659999966621399,0.8349999785423279,0.7661,0.7800000111262003,0.7240000009536743,0.8504999876022339,0.766100001335144,0.013489302686965939,0.0024103785336017608
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,13,0.7749999761581421,0.8799999952316284,0.6790000200271606,0.6100000143051147,0.7279999852180481,0.6639999747276306,0.8220000267028809,0.8130000233650208,0.875,0.8199999928474426,0.7666,0.777999997138977,0.727400004863739,0.8474999964237213,0.7666000008583069,0.013889981235313991,0.002406916058063507
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,14,0.7960000038146973,0.875,0.6639999747276306,0.6060000061988831,0.7239999771118164,0.6899999976158142,0.828000009059906,0.7870000004768372,0.8650000095367432,0.8169999718666077,0.7652,0.778333326180776,0.7269999980926514,0.8409999907016754,0.7651999950408935,0.01648261872734028,0.002443071722984314
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,15,0.7940000295639038,0.8799999952316284,0.6919999718666077,0.6140000224113464,0.734000027179718,0.656000018119812,0.8399999737739563,0.7549999952316284,0.8519999980926514,0.8410000205039978,0.7658,0.7886666655540466,0.7198000073432922,0.8465000092983246,0.765800005197525,0.018513316801876168,0.0024153979539871216
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,16,0.7910000085830688,0.8700000047683716,0.6620000004768372,0.5929999947547913,0.7179999947547913,0.6600000262260437,0.8410000205039978,0.7929999828338623,0.8740000128746033,0.8529999852180481,0.7655,0.7743333379427592,0.7210000038146973,0.8634999990463257,0.7655000030994416,0.026174326056868515,0.0024110824465751646
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,17,0.8050000071525574,0.8700000047683716,0.6990000009536743,0.5559999942779541,0.7540000081062317,0.6769999861717224,0.8320000171661377,0.7940000295639038,0.843999981880188,0.8259999752044678,0.7657,0.7913333376248678,0.72260000705719,0.8349999785423279,0.7657000005245209,0.04009910975582898,0.0023705598175525664
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,18,0.8109999895095825,0.8610000014305115,0.6970000267028809,0.5849999785423279,0.7319999933242798,0.6779999732971191,0.8420000076293945,0.8040000200271606,0.871999979019165,0.8330000042915344,0.7715,0.7896666725476583,0.7281999945640564,0.8524999916553497,0.7714999973773956,0.02366223563545976,0.0023256359577178954
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,19,0.8130000233650208,0.8650000095367432,0.6930000185966492,0.6079999804496765,0.7429999709129333,0.6740000247955322,0.8450000286102295,0.8130000233650208,0.8650000095367432,0.8270000219345093,0.7746,0.7903333504994711,0.7366000056266785,0.8460000157356262,0.7746000111103057,0.010547789271434092,0.0023551535308361056
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,20,0.8169999718666077,0.8799999952316284,0.6940000057220459,0.593999981880188,0.7269999980926514,0.6759999990463257,0.8460000157356262,0.8230000138282776,0.8610000014305115,0.8259999752044678,0.7744,0.796999990940094,0.7332000017166138,0.8434999883174896,0.774399995803833,0.007515994575276802,0.00236535724401474
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,21,0.8050000071525574,0.8690000176429749,0.6859999895095825,0.5920000076293945,0.7540000081062317,0.671999990940094,0.8529999852180481,0.8149999976158142,0.8569999933242798,0.8339999914169312,0.7737,0.7866666714350382,0.7371999979019165,0.8454999923706055,0.7736999988555908,0.0056128528072308245,0.002420099002122879
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,22,0.8159999847412109,0.8840000033378601,0.6850000023841858,0.5950000286102295,0.7419999837875366,0.6869999766349792,0.8500000238418579,0.8230000138282776,0.8659999966621399,0.8330000042915344,0.7781,0.7949999968210856,0.7394000053405761,0.8495000004768372,0.7781000018119812,0.005118507776800966,0.002425160181522369
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,23,0.8209999799728394,0.8619999885559082,0.703000009059906,0.5910000205039978,0.7459999918937683,0.6790000200271606,0.8460000157356262,0.8100000023841858,0.871999979019165,0.8360000252723694,0.7766,0.7953333258628845,0.7344000101089477,0.8540000021457672,0.7766000032424927,0.0037742084307617256,0.002429547095298767
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,24,0.8149999976158142,0.8790000081062317,0.6899999976158142,0.597000002861023,0.7480000257492065,0.6679999828338623,0.8479999899864197,0.8169999718666077,0.8690000176429749,0.8330000042915344,0.7764,0.7946666677792867,0.7355999946594238,0.8510000109672546,0.7763999998569489,0.0038318295251387594,0.0024196544885635375
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,25,0.8119999766349792,0.8619999885559082,0.6990000009536743,0.6079999804496765,0.7409999966621399,0.6819999814033508,0.8450000286102295,0.7929999828338623,0.8579999804496765,0.847000002861023,0.7747,0.7909999887148539,0.7337999939918518,0.8524999916553497,0.774699991941452,0.00430666196916718,0.0024940225541591646
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,26,0.8140000104904175,0.8700000047683716,0.6859999895095825,0.6060000061988831,0.7519999742507935,0.6690000295639038,0.8650000095367432,0.7990000247955322,0.8539999723434448,0.8389999866485596,0.7754,0.7900000015894572,0.7382000088691711,0.8464999794960022,0.7754000008106232,0.003687224057846999,0.0024905466556549073
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,27,0.8130000233650208,0.8700000047683716,0.6890000104904175,0.5879999995231628,0.7570000290870667,0.6800000071525574,0.8550000190734863,0.8080000281333923,0.8700000047683716,0.8389999866485596,0.7769,0.7906666795412699,0.7376000165939331,0.8544999957084656,0.7769000113010407,0.0028714900274115444,0.0024784221827983855
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,28,0.8240000009536743,0.8769999742507935,0.6880000233650208,0.5979999899864197,0.7570000290870667,0.6779999732971191,0.8460000157356262,0.8029999732971191,0.8709999918937683,0.8309999704360962,0.7773,0.7963333328564962,0.7363999962806702,0.8509999811649323,0.7772999942302704,0.0025923341520617464,0.002492933601140976
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,29,0.8149999976158142,0.859000027179718,0.7009999752044678,0.5960000157356262,0.7599999904632568,0.6740000247955322,0.8500000238418579,0.8109999895095825,0.875,0.8460000157356262,0.7787,0.7916666666666666,0.7382000088691711,0.8605000078678131,0.7787000060081481,0.002816550305975728,0.0025108760952949525
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,30,0.8230000138282776,0.8769999742507935,0.7039999961853027,0.6069999933242798,0.7250000238418579,0.6890000104904175,0.8389999866485596,0.8100000023841858,0.8740000128746033,0.8450000286102295,0.7793,0.8013333280881246,0.7340000033378601,0.8595000207424164,0.7793000042438507,0.00308452719929681,0.002514822566509247
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,31,0.824999988079071,0.8659999966621399,0.7020000219345093,0.6050000190734863,0.7480000257492065,0.6729999780654907,0.8450000286102295,0.8180000185966492,0.8709999918937683,0.8510000109672546,0.7804,0.7976666688919067,0.7378000140190124,0.8610000014305115,0.7804000079631805,0.0024518764330423437,0.0025471159696578978
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,32,0.824999988079071,0.8769999742507935,0.6970000267028809,0.6129999756813049,0.7450000047683716,0.6940000057220459,0.8479999899864197,0.8090000152587891,0.8769999742507935,0.8370000123977661,0.7822,0.7996666630109152,0.7417999982833863,0.8569999933242798,0.7821999967098237,0.002107015031056521,0.0025291015625
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,33,0.8240000009536743,0.8690000176429749,0.6980000138282776,0.5950000286102295,0.7390000224113464,0.6859999895095825,0.8450000286102295,0.8230000138282776,0.8840000033378601,0.8450000286102295,0.7808,0.797000010808309,0.7376000165939331,0.8645000159740448,0.7808000147342682,0.0019420052713857413,0.0025307514190673827
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,34,0.8080000281333923,0.8629999756813049,0.703000009059906,0.6119999885559082,0.7549999952316284,0.6869999766349792,0.847000002861023,0.8019999861717224,0.8939999938011169,0.8399999737739563,0.7811,0.7913333376248678,0.7405999898910522,0.8669999837875366,0.7810999929904938,0.00200804479622589,0.0025667439460754396
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,35,0.8199999928474426,0.8840000033378601,0.6980000138282776,0.6079999804496765,0.75,0.6890000104904175,0.8529999852180481,0.8019999861717224,0.8730000257492065,0.8410000205039978,0.7818,0.8006666700045267,0.7403999924659729,0.8570000231266022,0.7818000018596649,0.001820667455996789,0.002578388786315918
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,36,0.8259999752044678,0.878000020980835,0.703000009059906,0.6029999852180481,0.7419999837875366,0.6740000247955322,0.8529999852180481,0.8119999766349792,0.8790000081062317,0.8349999785423279,0.7805,0.8023333350817362,0.7367999911308288,0.8569999933242798,0.7804999947547913,0.0018057320696905001,0.0025904277324676514
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,37,0.824999988079071,0.8659999966621399,0.7099999785423279,0.6039999723434448,0.7490000128746033,0.6769999861717224,0.8579999804496765,0.8119999766349792,0.878000020980835,0.8399999737739563,0.7819,0.8003333210945129,0.7399999856948852,0.8589999973773956,0.7818999886512756,0.0014549556758125123,0.0025722679793834685
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,38,0.824999988079071,0.8820000290870667,0.7049999833106995,0.6039999723434448,0.7400000095367432,0.6850000023841858,0.8429999947547913,0.8169999718666077,0.8790000081062317,0.8339999914169312,0.7814,0.8040000001589457,0.7377999901771546,0.8564999997615814,0.7813999950885773,0.0018643667845026357,0.002614535665512085
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,39,0.8209999799728394,0.8790000081062317,0.6980000138282776,0.6209999918937683,0.7440000176429749,0.6769999861717224,0.8450000286102295,0.8029999732971191,0.8960000276565552,0.8259999752044678,0.781,0.7993333339691162,0.7379999995231629,0.8610000014305115,0.7810000002384185,0.0015360491543106036,0.002621277379989624
