sample,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,0,0.2980000078678131,0.628000020980835,0.0989999994635582,0.0820000022649765,0.1120000034570694,0.5249999761581421,0.2409999966621399,0.5550000071525574,0.23499999940395355,0.44200000166893005,0.3217,0.5693333347638448,0.2596000015735626,0.1055000014603138,0.3217000015079975,2.1805810660123823,0.0038824955224990845
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,1,0.5820000171661377,0.6809999942779541,0.21699999272823334,0.2290000021457672,0.3230000138282776,0.515999972820282,0.5099999904632568,0.6549999713897705,0.503000020980835,0.5730000138282776,0.4789,0.4933333347241084,0.4465999901294708,0.5380000174045563,0.47889999896287916,1.6037715792655944,0.003141800260543823
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,2,0.5989999771118164,0.7260000109672546,0.35899999737739563,0.35100001096725464,0.39500001072883606,0.5419999957084656,0.6489999890327454,0.6959999799728394,0.5889999866485596,0.5720000267028809,0.5478,0.5613333284854889,0.5265999972820282,0.5805000066757202,0.5477999985218048,1.1284010767936707,0.0027101896643638612
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,3,0.6449999809265137,0.7590000033378601,0.41999998688697815,0.35899999737739563,0.421999990940094,0.578000009059906,0.6980000138282776,0.6909999847412109,0.625,0.6069999933242798,0.5804,0.6079999903837839,0.5495999991893769,0.6159999966621399,0.5803999960422516,0.7967220366001129,0.0024793845057487487
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,4,0.6520000100135803,0.7680000066757202,0.4819999933242798,0.3799999952316284,0.4390000104904175,0.5490000247955322,0.718999981880188,0.6790000200271606,0.671999990940094,0.6340000033378601,0.5974,0.6340000033378601,0.5532000064849854,0.652999997138977,0.5974000036716461,0.5743828311562538,0.0024158060789108275
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,5,0.6690000295639038,0.7770000100135803,0.45899999141693115,0.4440000057220459,0.45500001311302185,0.5450000166893005,0.6980000138282776,0.6840000152587891,0.7160000205039978,0.6470000147819519,0.6094,0.6350000103314718,0.5652000129222869,0.6815000176429749,0.60940001308918,0.43225160539150237,0.0024136752724647523
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,6,0.6779999732971191,0.7760000228881836,0.4830000102519989,0.4169999957084656,0.4490000009536743,0.5960000157356262,0.7390000224113464,0.6769999861717224,0.7110000252723694,0.671999990940094,0.6198,0.6456666688124338,0.575600004196167,0.6915000081062317,0.61980000436306,0.3249369241297245,0.0024034622550010683
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,7,0.703000009059906,0.7990000247955322,0.4880000054836273,0.45100000500679016,0.4650000035762787,0.5640000104904175,0.7429999709129333,0.7120000123977661,0.7020000219345093,0.6620000004768372,0.6289,0.6633333464463552,0.5870000004768372,0.6820000112056732,0.6289000064134598,0.23863960132002832,0.002435354793071747
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,8,0.6940000057220459,0.7839999794960022,0.5099999904632568,0.41999998688697815,0.46799999475479126,0.5799999833106995,0.7549999952316284,0.7059999704360962,0.699999988079071,0.6499999761581421,0.6267,0.6626666585604349,0.5857999861240387,0.6749999821186066,0.6266999870538712,0.18912824839353562,0.0025144138455390932
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,9,0.7059999704360962,0.7919999957084656,0.49900001287460327,0.4189999997615814,0.4749999940395355,0.5929999947547913,0.7379999756813049,0.7210000157356262,0.6949999928474426,0.6809999942779541,0.6319,0.665666659673055,0.5891999959945678,0.6879999935626984,0.6318999946117401,0.149232610873878,0.0025995142459869385
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,10,0.6970000267028809,0.7919999957084656,0.5090000033378601,0.4569999873638153,0.47200000286102295,0.5789999961853027,0.7590000033378601,0.7110000252723694,0.718999981880188,0.671999990940094,0.6367,0.6660000085830688,0.5956000030040741,0.695499986410141,0.6367000013589859,0.1383397912606597,0.0026283644795417785
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,11,0.7059999704360962,0.7490000128746033,0.5019999742507935,0.4410000145435333,0.5170000195503235,0.5799999833106995,0.7310000061988831,0.7120000123977661,0.746999979019165,0.6990000009536743,0.6384,0.6523333191871643,0.5962000072002411,0.7229999899864197,0.6383999973535538,0.14406308215111494,0.002639388382434845
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,12,0.7110000252723694,0.781000018119812,0.5210000276565552,0.45399999618530273,0.4620000123977661,0.5699999928474426,0.7250000238418579,0.7229999899864197,0.7329999804496765,0.6690000295639038,0.6349,0.6710000236829122,0.5868000030517578,0.7010000050067902,0.6349000096321106,0.09756635883823037,0.0026963858485221865
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,13,0.6930000185966492,0.7689999938011169,0.5490000247955322,0.40400001406669617,0.47099998593330383,0.5920000076293945,0.7149999737739563,0.753000020980835,0.7369999885559082,0.6919999718666077,0.6375,0.6703333457310995,0.5870000004768372,0.7144999802112579,0.6375,0.086342734657228,0.002801453399658203
