sample,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,0,0.5860000252723694,0.628000020980835,0.3059999942779541,0.33399999141693115,0.375,0.5249999761581421,0.6790000200271606,0.49300000071525574,0.5889999866485596,0.5979999899864197,0.5113,0.5486666659514109,0.5070000052452087,0.4659999907016754,0.5113000005483628,1.9983490705490112,0.002901854109764099
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,1,0.718999981880188,0.7369999885559082,0.5789999961853027,0.4699999988079071,0.550000011920929,0.5889999866485596,0.7789999842643738,0.6579999923706055,0.7760000228881836,0.7549999952316284,0.6612,0.6783333222071329,0.609199994802475,0.765500009059906,0.6611999958753586,1.0905728063721587,0.0019678728997707365
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,2,0.7639999985694885,0.800000011920929,0.6259999871253967,0.5830000042915344,0.6069999933242798,0.6079999804496765,0.8140000104904175,0.7070000171661377,0.8050000071525574,0.7950000166893005,0.7109,0.7299999992052714,0.6638000011444092,0.800000011920929,0.7109000027179718,0.6016998999360679,0.0017542309522628784
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,3,0.765999972820282,0.8140000104904175,0.656000018119812,0.5630000233650208,0.6499999761581421,0.6489999890327454,0.8130000233650208,0.7409999966621399,0.8190000057220459,0.8220000267028809,0.7293,0.7453333338101705,0.6832000017166138,0.8205000162124634,0.7293000042438507,0.33009447222170624,0.0017398073136806488
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,4,0.765999972820282,0.828000009059906,0.6679999828338623,0.5789999961853027,0.640999972820282,0.6489999890327454,0.8259999752044678,0.7570000290870667,0.8429999947547913,0.8109999895095825,0.7368,0.7539999882380167,0.690399992465973,0.8269999921321869,0.7367999911308288,0.18162753033465234,0.001834349513053894
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,5,0.7850000262260437,0.8259999752044678,0.6690000295639038,0.5659999847412109,0.6690000295639038,0.6690000295639038,0.824999988079071,0.7409999966621399,0.8519999980926514,0.8180000185966492,0.742,0.7600000103314718,0.6940000057220459,0.8350000083446503,0.7420000076293946,0.10822711593430975,0.0018855557918548583
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,6,0.7870000004768372,0.8460000157356262,0.6650000214576721,0.5759999752044678,0.6610000133514404,0.6610000133514404,0.8399999737739563,0.7689999938011169,0.8429999947547913,0.8029999732971191,0.7451,0.7660000125567118,0.7013999938964843,0.8229999840259552,0.7450999975204468,0.06193301815917526,0.001986189812421799
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,7,0.7839999794960022,0.8199999928474426,0.6740000247955322,0.574999988079071,0.6650000214576721,0.6740000247955322,0.8450000286102295,0.7609999775886536,0.8489999771118164,0.8299999833106995,0.7477,0.759333332379659,0.7040000081062316,0.8394999802112579,0.7476999998092652,0.043154077469438744,0.0020531467378139497
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,8,0.781000018119812,0.847000002861023,0.6779999732971191,0.6000000238418579,0.6740000247955322,0.6320000290870667,0.8360000252723694,0.7559999823570251,0.8700000047683716,0.8140000104904175,0.7488,0.768666664759318,0.6996000170707702,0.8420000076293945,0.7488000094890594,0.03026912382979324,0.0021299828052520754
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,9,0.7789999842643738,0.8479999899864197,0.6610000133514404,0.5929999947547913,0.6449999809265137,0.671999990940094,0.8370000123977661,0.7799999713897705,0.859000027179718,0.8259999752044678,0.75,0.762666662534078,0.7053999900817871,0.8425000011920929,0.7499999940395355,0.024158872987913048,0.0021965164124965668
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,10,0.7929999828338623,0.8399999737739563,0.6850000023841858,0.5680000185966492,0.6880000233650208,0.6370000243186951,0.8330000042915344,0.7649999856948853,0.8429999947547913,0.8370000123977661,0.7489,0.7726666529973348,0.698200011253357,0.8400000035762787,0.7489000022411346,0.01964023212591807,0.00226021249294281
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,11,0.7950000166893005,0.8450000286102295,0.6740000247955322,0.5770000219345093,0.6769999861717224,0.6520000100135803,0.8410000205039978,0.7699999809265137,0.8659999966621399,0.8240000009536743,0.7521,0.7713333566983541,0.7034000039100647,0.8449999988079071,0.75210000872612,0.016998290226025427,0.0022911127388477327
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,12,0.7960000038146973,0.847000002861023,0.6710000038146973,0.5649999976158142,0.6880000233650208,0.6460000276565552,0.8360000252723694,0.777999997138977,0.8479999899864197,0.8420000076293945,0.7517,0.7713333368301392,0.7026000142097473,0.8449999988079071,0.7517000079154968,0.01349755990035508,0.0023315235376358033
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,13,0.7870000004768372,0.8510000109672546,0.6990000009536743,0.5770000219345093,0.6800000071525574,0.6449999809265137,0.8270000219345093,0.777999997138977,0.8569999933242798,0.8270000219345093,0.7528,0.7790000041325887,0.7014000058174134,0.8420000076293945,0.7528000056743622,0.017162083985580914,0.002356510365009308
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,14,0.8019999861717224,0.8659999966621399,0.6830000281333923,0.5839999914169312,0.6570000052452087,0.6629999876022339,0.8230000138282776,0.7739999890327454,0.8550000190734863,0.8220000267028809,0.7529,0.7836666703224182,0.7001999974250793,0.8385000228881836,0.7529000043869019,0.0188061048452189,0.002359980845451355
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,15,0.7889999747276306,0.8360000252723694,0.6880000233650208,0.5870000123977661,0.6800000071525574,0.656000018119812,0.824999988079071,0.7720000147819519,0.8569999933242798,0.847000002861023,0.7537,0.7710000077883402,0.7040000081062316,0.8519999980926514,0.7537000060081482,0.013009162774930397,0.0024449490308761598
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,16,0.8019999861717224,0.8489999771118164,0.6919999718666077,0.6069999933242798,0.6600000262260437,0.6510000228881836,0.8149999976158142,0.781000018119812,0.8690000176429749,0.8270000219345093,0.7553,0.7809999783833822,0.7028000116348266,0.8480000197887421,0.7553000032901764,0.012191676261389384,0.002492324733734131
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,17,0.7860000133514404,0.8420000076293945,0.699999988079071,0.6159999966621399,0.6620000004768372,0.6539999842643738,0.8270000219345093,0.7639999985694885,0.8560000061988831,0.8420000076293945,0.7549,0.7760000030199686,0.7046000003814697,0.8490000069141388,0.7549000024795532,0.013496997000217654,0.0025139394402503967
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,18,0.7960000038146973,0.8510000109672546,0.7110000252723694,0.5989999771118164,0.6769999861717224,0.6620000004768372,0.8199999928474426,0.7609999775886536,0.8479999899864197,0.8330000042915344,0.7558,0.7860000133514404,0.7037999868392945,0.840499997138977,0.7557999968528748,0.014118108618329617,0.0025119060456752777
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,19,0.7870000004768372,0.871999979019165,0.671999990940094,0.6100000143051147,0.6660000085830688,0.6470000147819519,0.8330000042915344,0.7639999985694885,0.8700000047683716,0.8040000200271606,0.7525,0.7769999901453654,0.7040000081062316,0.8370000123977661,0.7525000035762787,0.016792293739221666,0.0025690460205078126
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,20,0.7929999828338623,0.8379999995231628,0.7099999785423279,0.6000000238418579,0.6830000281333923,0.652999997138977,0.8040000200271606,0.7649999856948853,0.8560000061988831,0.8399999737739563,0.7542,0.7803333202997843,0.7010000109672546,0.8479999899864197,0.7541999995708466,0.026541898526467274,0.002500340485572815
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,21,0.8069999814033508,0.8420000076293945,0.7099999785423279,0.5989999771118164,0.6880000233650208,0.6259999871253967,0.8159999847412109,0.7820000052452087,0.8539999723434448,0.8539999723434448,0.7578,0.7863333225250244,0.7021999955177307,0.8539999723434448,0.7577999889850616,0.02499402905611888,0.0025308815360069277
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,22,0.7950000166893005,0.8460000157356262,0.6930000185966492,0.6169999837875366,0.7049999833106995,0.6470000147819519,0.828000009059906,0.7839999794960022,0.8610000014305115,0.8429999947547913,0.7619,0.778000017007192,0.7161999940872192,0.8519999980926514,0.7619000017642975,0.013990092276851985,0.0025211421668529512
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,23,0.7950000166893005,0.843999981880188,0.6959999799728394,0.5830000042915344,0.7269999980926514,0.6520000100135803,0.8299999833106995,0.7789999842643738,0.8629999756813049,0.843999981880188,0.7613,0.778333326180776,0.7141999959945678,0.8534999787807465,0.761299991607666,0.00778022192189119,0.002499944245815277
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,24,0.8019999861717224,0.8379999995231628,0.6970000267028809,0.597000002861023,0.6980000138282776,0.6650000214576721,0.8190000057220459,0.7870000004768372,0.859000027179718,0.843999981880188,0.7606,0.7790000041325887,0.7132000088691711,0.851500004529953,0.7606000065803528,0.005338117436411372,0.002530926501750946
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,25,0.7990000247955322,0.8560000061988831,0.7059999704360962,0.578000009059906,0.6990000009536743,0.6690000295639038,0.8370000123977661,0.7860000133514404,0.8619999885559082,0.828000009059906,0.762,0.7870000004768372,0.7138000130653381,0.8449999988079071,0.7620000064373016,0.0047378548424340024,0.002516027569770813
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,26,0.7839999794960022,0.8349999785423279,0.699999988079071,0.6050000190734863,0.7049999833106995,0.6579999923706055,0.8270000219345093,0.7910000085830688,0.8640000224113464,0.8429999947547913,0.7612,0.7729999820391337,0.7172000050544739,0.8535000085830688,0.7611999988555909,0.004665391229471003,0.0025414604306221006
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,27,0.7950000166893005,0.8500000238418579,0.6959999799728394,0.593999981880188,0.7160000205039978,0.6610000133514404,0.8399999737739563,0.7820000052452087,0.8740000128746033,0.8299999833106995,0.7638,0.7803333401679993,0.7185999989509583,0.8519999980926514,0.7638000011444092,0.003374162739129278,0.002533108425140381
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,28,0.7919999957084656,0.8320000171661377,0.6930000185966492,0.5950000286102295,0.7059999704360962,0.6710000038146973,0.8299999833106995,0.7710000276565552,0.8759999871253967,0.8579999804496765,0.7624,0.7723333438237509,0.7146000027656555,0.8669999837875366,0.7624000012874603,0.003872828067118383,0.002570664095878601
