sample,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,0,0.6169999837875366,0.7160000205039978,0.42100000381469727,0.38499999046325684,0.43700000643730164,0.5600000023841858,0.7149999737739563,0.5440000295639038,0.6420000195503235,0.6679999828338623,0.5705,0.6340000232060751,0.5993999898433685,0.40299999713897705,0.5705000013113022,1.8819360069253228,0.002580006694793701
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,1,0.7329999804496765,0.8149999976158142,0.5960000157356262,0.5559999942779541,0.6359999775886536,0.6489999890327454,0.8090000152587891,0.7250000238418579,0.8140000104904175,0.7799999713897705,0.7113,0.7146666646003723,0.675,0.796999990940094,0.7112999975681304,0.91220573335886,0.0017069864988327025
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,2,0.7839999794960022,0.8389999866485596,0.6549999713897705,0.5860000252723694,0.699999988079071,0.6610000133514404,0.8209999799728394,0.7680000066757202,0.8330000042915344,0.7839999794960022,0.7431,0.7593333125114441,0.707200002670288,0.8084999918937683,0.7430999934673309,0.5010941756719892,0.0015725896775722504
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,3,0.7799999713897705,0.8510000109672546,0.6819999814033508,0.5849999785423279,0.7139999866485596,0.6420000195503235,0.8370000123977661,0.7860000133514404,0.8410000205039978,0.8399999737739563,0.7558,0.7709999879201254,0.7128000020980835,0.840499997138977,0.7557999968528748,0.27354739064520056,0.0015856744647026063
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,4,0.7850000262260437,0.8619999885559082,0.6850000023841858,0.6159999966621399,0.7129999995231628,0.6840000152587891,0.8460000157356262,0.777999997138977,0.8420000076293945,0.8199999928474426,0.7631,0.7773333390553793,0.727400004863739,0.8310000002384186,0.763100004196167,0.14643955823372712,0.0016940796434879303
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,5,0.7940000295639038,0.8709999918937683,0.6809999942779541,0.6240000128746033,0.7110000252723694,0.6800000071525574,0.8460000157356262,0.7960000038146973,0.8209999799728394,0.8360000252723694,0.766,0.7820000052452087,0.7314000129699707,0.8285000026226044,0.7660000085830688,0.0780434387058697,0.001776791298389435
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,6,0.800000011920929,0.8629999756813049,0.6899999976158142,0.6269999742507935,0.7049999833106995,0.6809999942779541,0.8379999995231628,0.8149999976158142,0.8500000238418579,0.8270000219345093,0.7696,0.784333328406016,0.7331999897956848,0.8385000228881836,0.769599997997284,0.047057922167534176,0.0018920822381973267
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,7,0.8080000281333923,0.8619999885559082,0.703000009059906,0.6200000047683716,0.6970000267028809,0.6919999718666077,0.8489999771118164,0.8100000023841858,0.8389999866485596,0.8429999947547913,0.7723,0.7910000085830688,0.7335999965667724,0.8409999907016754,0.772299998998642,0.031786735487085854,0.0019369837403297424
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,8,0.8029999732971191,0.8669999837875366,0.6840000152587891,0.6359999775886536,0.703000009059906,0.6899999976158142,0.8539999723434448,0.7950000166893005,0.8550000190734863,0.8230000138282776,0.771,0.7846666574478149,0.7355999946594238,0.839000016450882,0.7709999978542328,0.021433791748925367,0.002061890947818756
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,9,0.7870000004768372,0.8700000047683716,0.6949999928474426,0.6240000128746033,0.7269999980926514,0.6930000185966492,0.8420000076293945,0.8029999732971191,0.8450000286102295,0.8450000286102295,0.7731,0.7839999993642172,0.7378000020980835,0.8450000286102295,0.7731000065803528,0.019542320737276565,0.002112532436847687
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,10,0.796999990940094,0.8740000128746033,0.6800000071525574,0.6269999742507935,0.7059999704360962,0.6840000152587891,0.8450000286102295,0.8220000267028809,0.8420000076293945,0.8379999995231628,0.7715,0.7836666703224182,0.7368000030517579,0.8400000035762787,0.7715000033378601,0.01575401109452783,0.0021665627598762512
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,11,0.7950000166893005,0.8759999871253967,0.6909999847412109,0.6029999852180481,0.7179999947547913,0.6710000038146973,0.8510000109672546,0.824999988079071,0.8569999933242798,0.8220000267028809,0.7709,0.7873333295186361,0.7335999965667724,0.8395000100135803,0.7708999991416932,0.014244644810043445,0.0022474113166332244
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,12,0.8109999895095825,0.8830000162124634,0.6769999861717224,0.6150000095367432,0.7070000171661377,0.6809999942779541,0.8450000286102295,0.8130000233650208,0.8539999723434448,0.828000009059906,0.7714,0.7903333306312561,0.7322000145912171,0.8409999907016754,0.7714000046253204,0.012513533906630155,0.002295915687084198
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,13,0.8169999718666077,0.8640000224113464,0.6940000057220459,0.625,0.7120000123977661,0.6690000295639038,0.8429999947547913,0.8140000104904175,0.8479999899864197,0.8500000238418579,0.7736,0.7916666666666666,0.7326000094413757,0.8490000069141388,0.7736000061035156,0.014871246451300314,0.0023203812658786774
