,exp_name,head_acc,med_acc,tail_acc,total_acc
0,GraNd30_series_.csv,0.8190000057220459,0.7502000093460083,0.8555000126361847,0.7919000089168549
1,GraNd30_series_.csv,0.8100000023841858,0.7367999911308288,0.8624999821186066,0.7838999927043915
2,GraNd30_series_.csv,0.7983333468437195,0.7462000012397766,0.8680000007152557,0.7862000048160553
3,GraNd30_series_.csv,0.7743333379427592,0.7190000057220459,0.8365000188350677,0.7591000080108643
4,GraNd30_series_.csv,0.7509999871253967,0.6861999988555908,0.8120000064373016,0.7307999968528748
5,GraNd30_series_.csv,0.7306666771570841,0.6600000023841858,0.7725000083446503,0.7037000060081482
6,GraNd30_series_.csv,0.6953333417574564,0.6004000127315521,0.7415000200271606,0.6571000128984451
