sample,prune_ratio,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,0,0.699999988079071,0.8399999737739563,0.44200000166893005,0.23999999463558197,0.08100000023841858,0.18299999833106995,0.3140000104904175,0.11299999803304672,0.0020000000949949026,0.0010000000474974513,0.2916,0.6606666545073191,0.18620000034570694,0.001500000071246177,0.29159999653929847,2.14492140318218,0.004403712677955627
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,1,0.7850000262260437,0.843999981880188,0.628000020980835,0.3400000035762787,0.18799999356269836,0.3869999945163727,0.5830000042915344,0.32600000500679016,0.004999999888241291,0.029999999329447746,0.4116,0.7523333430290222,0.3648000001907349,0.01749999960884452,0.411600002925843,1.538877916963477,0.0034961154341697693
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,2,0.8119999766349792,0.8939999938011169,0.5960000157356262,0.4059999883174896,0.4359999895095825,0.44699999690055847,0.6620000004768372,0.5720000267028809,0.02199999988079071,0.08399999886751175,0.4931,0.7673333287239075,0.5046000003814697,0.05299999937415123,0.49309999868273735,1.0488714826734442,0.0029987629055976866
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,3,0.7960000038146973,0.8679999709129333,0.6320000290870667,0.4480000138282776,0.5099999904632568,0.4959999918937683,0.6959999799728394,0.6010000109672546,0.11800000071525574,0.20000000298023224,0.5365,0.765333334604899,0.5501999974250793,0.159000001847744,0.5364999994635582,0.6982138611768421,0.0027888644695281983
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,4,0.8069999814033508,0.878000020980835,0.625,0.4519999921321869,0.5569999814033508,0.5049999952316284,0.7239999771118164,0.628000020980835,0.21799999475479126,0.2939999997615814,0.5688,0.7700000007947286,0.5731999933719635,0.25599999725818634,0.5687999963760376,0.4666374153212497,0.002656913220882416
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,5,0.824999988079071,0.8820000290870667,0.6499999761581421,0.4519999921321869,0.5440000295639038,0.5460000038146973,0.7289999723434448,0.6420000195503235,0.2720000147819519,0.31700000166893005,0.5859,0.7856666644414266,0.5826000034809112,0.294500008225441,0.5859000027179718,0.3106201494994916,0.0026455989718437195
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,6,0.800000011920929,0.8679999709129333,0.6790000200271606,0.4779999852180481,0.5419999957084656,0.5559999942779541,0.7429999709129333,0.6570000052452087,0.33500000834465027,0.3700000047683716,0.6028,0.7823333342870077,0.595199990272522,0.3525000065565109,0.6027999967336655,0.20731672919110247,0.002642128539085388
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,7,0.7870000004768372,0.8790000081062317,0.6930000185966492,0.5070000290870667,0.5569999814033508,0.5389999747276306,0.7429999709129333,0.652999997138977,0.367000013589859,0.35899999737739563,0.6084,0.7863333423932394,0.5997999906539917,0.3630000054836273,0.6083999991416931,0.1531983531619373,0.0027428213953971862
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,8,0.8100000023841858,0.8820000290870667,0.671999990940094,0.47999998927116394,0.5550000071525574,0.5550000071525574,0.7509999871253967,0.6809999942779541,0.3880000114440918,0.38499999046325684,0.6159,0.7880000074704488,0.604399996995926,0.3865000009536743,0.6159000009298324,0.11567293852567673,0.002779413604736328
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.4-0.4-0.4-0-0-0-0-0-0-0,9,0.8320000171661377,0.8730000257492065,0.6850000023841858,0.4749999940395355,0.5630000233650208,0.5329999923706055,0.7720000147819519,0.6489999890327454,0.40299999713897705,0.39800000190734863,0.6183,0.79666668176651,0.5984000027179718,0.40049999952316284,0.6183000057935715,0.08792030889736979,0.0028308379769325254
