sample,prune_ratio,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,0,0.039000000804662704,0.03200000151991844,0.02199999988079071,0.44200000166893005,0.17499999701976776,0.38499999046325684,0.3779999911785126,0.29100000858306885,0.04100000113248825,0.08900000154972076,0.1894,0.33399999638398487,0.15620000064373016,0.05550000071525574,0.1893999993801117,2.230382670526919,0.004406967234611511
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,1,0.052000001072883606,0.03400000184774399,0.007000000216066837,0.4390000104904175,0.35600000619888306,0.5370000004768372,0.5979999899864197,0.3700000047683716,0.05000000074505806,0.23399999737739563,0.2677,0.03100000104556481,0.4600000023841858,0.14199999906122684,0.2677000013180077,1.82970843107804,0.004232387506961822
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,2,0.09300000220537186,0.07800000160932541,0.008999999612569809,0.45899999141693115,0.4959999918937683,0.49300000071525574,0.6899999976158142,0.5270000100135803,0.0689999982714653,0.44699999690055847,0.3361,0.060000001142422356,0.5329999983310699,0.2579999975860119,0.33609999902546406,1.3907528441885244,0.0038734227418899536
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,3,0.2029999941587448,0.19599999487400055,0.01600000075995922,0.4959999918937683,0.5559999942779541,0.5350000262260437,0.7009999752044678,0.5649999976158142,0.13199999928474426,0.5529999732971191,0.3953,0.13833332993090153,0.5705999970436096,0.3424999862909317,0.3952999947592616,1.0251604033553081,0.0036131218910217286
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,4,0.2770000100135803,0.33500000834465027,0.05000000074505806,0.49799999594688416,0.5770000219345093,0.5429999828338623,0.7210000157356262,0.6119999885559082,0.2460000067949295,0.5429999828338623,0.4402,0.22066667303442955,0.590200001001358,0.3944999948143959,0.44020000137388704,0.7421383158020352,0.003352232229709625
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,5,0.2709999978542328,0.4350000023841858,0.10700000077486038,0.5090000033378601,0.593999981880188,0.5630000233650208,0.7620000243186951,0.6209999918937683,0.42100000381469727,0.5239999890327454,0.4807,0.27100000033775967,0.6098000049591065,0.4724999964237213,0.4807000018656254,0.5287980385448622,0.0032059196829795837
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,6,0.3100000023841858,0.49300000071525574,0.1850000023841858,0.5009999871253967,0.6029999852180481,0.5410000085830688,0.7639999985694885,0.6499999761581421,0.5099999904632568,0.5440000295639038,0.5101,0.3293333351612091,0.6117999911308288,0.5270000100135803,0.5100999981164932,0.365375561558682,0.0030205082178115846
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,7,0.33000001311302185,0.5189999938011169,0.24699999392032623,0.5109999775886536,0.6000000238418579,0.5509999990463257,0.777999997138977,0.6520000100135803,0.5830000042915344,0.5809999704360962,0.5352,0.36533333361148834,0.6184000015258789,0.5819999873638153,0.535199998319149,0.2513342130443324,0.0029503437280654905
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,8,0.37400001287460327,0.515999972820282,0.26600000262260437,0.5149999856948853,0.6039999723434448,0.5540000200271606,0.777999997138977,0.6359999775886536,0.5879999995231628,0.5899999737739563,0.5421,0.3853333294391632,0.6173999905586243,0.5889999866485596,0.542099991440773,0.1667119361784147,0.002954379642009735
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,9,0.4129999876022339,0.5659999847412109,0.28600001335144043,0.5239999890327454,0.609000027179718,0.5550000071525574,0.7770000100135803,0.6460000276565552,0.6140000224113464,0.5920000076293945,0.5582,0.4216666618982951,0.6222000122070312,0.6030000150203705,0.5582000076770782,0.11876956988935886,0.0029239938378334044
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,10,0.44200000166893005,0.550000011920929,0.2930000126361847,0.5220000147819519,0.5960000157356262,0.5720000267028809,0.7760000228881836,0.6380000114440918,0.6399999856948853,0.6010000109672546,0.563,0.4283333420753479,0.6208000183105469,0.62049999833107,0.5630000114440918,0.08200146079711292,0.0029517582178115844
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,11,0.45500001311302185,0.5559999942779541,0.29899999499320984,0.5249999761581421,0.6019999980926514,0.5680000185966492,0.777999997138977,0.6729999780654907,0.628000020980835,0.6340000033378601,0.5718,0.43666666746139526,0.629199993610382,0.6310000121593475,0.5717999994754791,0.05821737922404124,0.002975073504447937
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,12,0.46799999475479126,0.5389999747276306,0.30799999833106995,0.5339999794960022,0.609000027179718,0.5699999928474426,0.7720000147819519,0.671999990940094,0.6420000195503235,0.6480000019073486,0.5762,0.43833332260449726,0.6314000010490417,0.6450000107288361,0.5761999994516372,0.041324867178564484,0.0029978636860847475
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.9-0.9-0.9-0-0-0-0-0-0-0,13,0.4909999966621399,0.5479999780654907,0.30000001192092896,0.531000018119812,0.6029999852180481,0.5609999895095825,0.7739999890327454,0.6589999794960022,0.6489999890327454,0.6370000243186951,0.5753,0.4463333288828532,0.625599992275238,0.6430000066757202,0.5752999961376191,0.03730365042777165,0.0030563300609588624
