sample,prune_ratio,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.5-0.5-0.5-0-0-0-0-0-0-0,0,0.6579999923706055,0.6840000152587891,0.2840000092983246,0.21299999952316284,0.16699999570846558,0.27000001072883606,0.39100000262260437,0.19499999284744263,0.008999999612569809,0.010999999940395355,0.2882,0.542000005642573,0.24720000028610228,0.009999999776482582,0.2882000017911196,2.208943557739258,0.0041989412307739254
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.5-0.5-0.5-0-0-0-0-0-0-0,1,0.7260000109672546,0.7960000038146973,0.47099998593330383,0.27799999713897705,0.25200000405311584,0.4620000123977661,0.6650000214576721,0.4000000059604645,0.003000000026077032,0.06800000369548798,0.4121,0.664333333571752,0.4114000082015991,0.035500001860782504,0.41210000454448165,1.639886018208095,0.003544499468803406
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.5-0.5-0.5-0-0-0-0-0-0-0,2,0.7730000019073486,0.843999981880188,0.5329999923706055,0.4000000059604645,0.4449999928474426,0.4959999918937683,0.6589999794960022,0.5640000104904175,0.026000000536441803,0.1850000023841858,0.4925,0.7166666587193807,0.5127999961376191,0.1055000014603138,0.4924999959766865,1.1185530373028347,0.0030372153520584104
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.5-0.5-0.5-0-0-0-0-0-0-0,3,0.7770000100135803,0.843999981880188,0.5669999718666077,0.4390000104904175,0.5109999775886536,0.5120000243186951,0.6930000185966492,0.6110000014305115,0.12300000339746475,0.3409999907016754,0.5418,0.7293333212534586,0.5532000064849854,0.23199999704957008,0.5417999990284443,0.74357830286026,0.00273586186170578
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.5-0.5-0.5-0-0-0-0-0-0-0,4,0.7799999713897705,0.8529999852180481,0.6019999980926514,0.4860000014305115,0.5429999828338623,0.5049999952316284,0.7229999899864197,0.6439999938011169,0.2639999985694885,0.38100001215934753,0.5781,0.7449999849001566,0.5801999926567077,0.32250000536441803,0.5780999928712844,0.48801627670015607,0.0026232991099357605
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.5-0.5-0.5-0-0-0-0-0-0-0,5,0.7820000052452087,0.8600000143051147,0.6150000095367432,0.49000000953674316,0.5569999814033508,0.5210000276565552,0.7289999723434448,0.6520000100135803,0.3269999921321869,0.4169999957084656,0.595,0.7523333430290222,0.5898000001907349,0.37199999392032623,0.5950000017881394,0.3231545686721802,0.0025950523495674132
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.5-0.5-0.5-0-0-0-0-0-0-0,6,0.7900000214576721,0.871999979019165,0.6370000243186951,0.4740000069141388,0.5479999780654907,0.5109999775886536,0.7609999775886536,0.6729999780654907,0.35199999809265137,0.4390000104904175,0.6057,0.7663333415985107,0.5933999836444854,0.3955000042915344,0.6056999951601029,0.2165079129593713,0.0026469753980636595
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.5-0.5-0.5-0-0-0-0-0-0-0,7,0.8109999895095825,0.8790000081062317,0.6370000243186951,0.4950000047683716,0.5699999928474426,0.5450000166893005,0.7310000061988831,0.6700000166893005,0.39500001072883606,0.47600001096725464,0.6209,0.7756666739781698,0.6022000074386596,0.43550001084804535,0.6209000080823899,0.14264481706278664,0.002634757113456726
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.5-0.5-0.5-0-0-0-0-0-0-0,8,0.7649999856948853,0.875,0.6430000066757202,0.5019999742507935,0.5630000233650208,0.5630000233650208,0.7459999918937683,0.675000011920929,0.4230000078678131,0.4749999940395355,0.623,0.7609999974568685,0.6098000049591065,0.4490000009536743,0.6230000019073486,0.1017824426293373,0.002720551931858063
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.5-0.5-0.5-0-0-0-0-0-0-0,9,0.7929999828338623,0.8870000243186951,0.652999997138977,0.5210000276565552,0.5619999766349792,0.5230000019073486,0.7620000243186951,0.6850000023841858,0.4189999997615814,0.4819999933242798,0.6287,0.7776666680971781,0.6106000065803527,0.4504999965429306,0.628700003027916,0.07022252913032259,0.002792079210281372
