sample,prune_ratio,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.2-0.2-0.2-0-0-0-0-0-0-0,0,0.6899999976158142,0.8579999804496765,0.5830000042915344,0.15299999713897705,0.12300000339746475,0.20100000500679016,0.10899999737739563,0.08900000154972076,0.0,0.0,0.2806,0.7103333274523417,0.13500000089406966,0.0,0.28059999868273733,2.087774761887484,0.0045448367357254025
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.2-0.2-0.2-0-0-0-0-0-0-0,1,0.8040000200271606,0.8709999918937683,0.6980000138282776,0.33799999952316284,0.29100000858306885,0.4090000092983246,0.42399999499320984,0.30300000309944153,0.012000000104308128,0.03099999949336052,0.4181,0.7910000085830688,0.3530000030994415,0.021499999798834324,0.4181000040844083,1.4032374703606894,0.003487818419933319
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.2-0.2-0.2-0-0-0-0-0-0-0,2,0.8360000252723694,0.9049999713897705,0.6909999847412109,0.4000000059604645,0.4690000116825104,0.4819999933242798,0.5699999928474426,0.5320000052452087,0.06700000166893005,0.15299999713897705,0.5105,0.8106666604677836,0.4906000018119812,0.10999999940395355,0.5104999989271164,0.8979839225148045,0.0030026209473609923
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.2-0.2-0.2-0-0-0-0-0-0-0,3,0.8209999799728394,0.9020000100135803,0.6940000057220459,0.47099998593330383,0.5130000114440918,0.5059999823570251,0.6579999923706055,0.5910000205039978,0.17599999904632568,0.24400000274181366,0.5576,0.8056666652361552,0.5477999985218048,0.21000000089406967,0.5575999990105629,0.5595437891261522,0.002789133393764496
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.2-0.2-0.2-0-0-0-0-0-0-0,4,0.8309999704360962,0.8989999890327454,0.718999981880188,0.4650000035762787,0.5220000147819519,0.5360000133514404,0.6940000057220459,0.6230000257492065,0.24899999797344208,0.3149999976158142,0.5853,0.8163333137830099,0.5680000126361847,0.28199999779462814,0.585300000011921,0.3385550455991612,0.002744560706615448
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.2-0.2-0.2-0-0-0-0-0-0-0,5,0.8339999914169312,0.8949999809265137,0.7239999771118164,0.4749999940395355,0.5619999766349792,0.5519999861717224,0.6990000009536743,0.6439999938011169,0.3009999990463257,0.35600000619888306,0.6042,0.8176666498184204,0.5863999903202057,0.32850000262260437,0.6041999906301498,0.20169883134753205,0.0027218452215194704
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.2-0.2-0.2-0-0-0-0-0-0-0,6,0.8349999785423279,0.9010000228881836,0.7149999737739563,0.4790000021457672,0.550000011920929,0.5799999833106995,0.7139999866485596,0.6520000100135803,0.35199999809265137,0.36899998784065247,0.6147,0.8169999917348226,0.5949999988079071,0.3604999929666519,0.6146999955177307,0.1203813667214194,0.0027834413528442384
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.2-0.2-0.2-0-0-0-0-0-0-0,7,0.8240000009536743,0.906000018119812,0.722000002861023,0.4819999933242798,0.5609999895095825,0.5730000138282776,0.722000002861023,0.6579999923706055,0.3869999945163727,0.3869999945163727,0.6222,0.8173333406448364,0.5991999983787537,0.3869999945163727,0.6222000002861023,0.07549464009528936,0.00285344797372818
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.2-0.2-0.2-0-0-0-0-0-0-0,8,0.8420000076293945,0.9070000052452087,0.7279999852180481,0.4880000054836273,0.5540000200271606,0.5809999704360962,0.7020000219345093,0.652999997138977,0.3869999945163727,0.41200000047683716,0.6254,0.8256666660308838,0.5956000030040741,0.3994999974966049,0.6254000008106232,0.05029517680753109,0.0029745869994163513
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.2-0.2-0.2-0-0-0-0-0-0-0,9,0.843999981880188,0.9160000085830688,0.718999981880188,0.49900001287460327,0.5569999814033508,0.5659999847412109,0.7319999933242798,0.640999972820282,0.38600000739097595,0.4050000011920929,0.6265,0.8263333241144816,0.5989999890327453,0.3955000042915344,0.626499992609024,0.03826175266227057,0.003048415553569794
