sample,prune_ratio,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,0,0.49000000953674316,0.550000011920929,0.14000000059604645,0.2709999978542328,0.14100000262260437,0.4410000145435333,0.28600001335144043,0.34200000762939453,0.009999999776482582,0.04800000041723251,0.2719,0.2843333383401235,0.3616000086069107,0.029000000096857548,0.2719000058248639,2.2399570777498443,0.004272458529472351
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,1,0.675000011920929,0.753000020980835,0.23199999332427979,0.35600000619888306,0.29600000381469727,0.5529999732971191,0.5199999809265137,0.4480000138282776,0.003000000026077032,0.05900000035762787,0.3895,0.5533333420753479,0.43459999561309814,0.03100000019185245,0.3895000004675239,1.7840758520981361,0.0037355949878692626
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,2,0.7129999995231628,0.7799999713897705,0.367000013589859,0.44999998807907104,0.46000000834465027,0.5410000085830688,0.6290000081062317,0.5540000200271606,0.026000000536441803,0.23499999940395355,0.4755,0.6199999948342642,0.5268000066280365,0.13049999997019768,0.475500001758337,1.2444254488780582,0.0031370589852333067
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,3,0.7450000047683716,0.7889999747276306,0.4390000104904175,0.4790000021457672,0.527999997138977,0.5490000247955322,0.6949999928474426,0.5960000157356262,0.09799999743700027,0.34299999475479126,0.5261,0.6576666633288065,0.5694000065326691,0.22049999609589577,0.5261000014841557,0.8169504342408016,0.0028236710786819458
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,4,0.7379999756813049,0.8009999990463257,0.46399998664855957,0.4959999918937683,0.5379999876022339,0.5770000219345093,0.7630000114440918,0.621999979019165,0.22599999606609344,0.4050000011920929,0.563,0.6676666537920634,0.5991999983787537,0.31549999862909317,0.5629999950528145,0.5329350078928059,0.0026395888090133667
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,5,0.7269999980926514,0.8040000200271606,0.49799999594688416,0.5210000276565552,0.5740000009536743,0.5550000071525574,0.7459999918937683,0.6510000228881836,0.31700000166893005,0.43299999833106995,0.5826,0.6763333380222321,0.6094000101089477,0.375,0.5826000064611435,0.3354568214252077,0.0025895273089408875
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,6,0.7279999852180481,0.7979999780654907,0.5120000243186951,0.5080000162124634,0.5789999961853027,0.578000009059906,0.7710000276565552,0.6539999842643738,0.4339999854564667,0.4729999899864197,0.6035,0.6793333292007446,0.6180000066757202,0.4534999877214432,0.6034999996423721,0.21297323652382555,0.0025415063023567198
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,7,0.7110000252723694,0.8080000281333923,0.5109999775886536,0.5410000085830688,0.5830000042915344,0.5640000104904175,0.7820000052452087,0.6679999828338623,0.4580000042915344,0.4880000054836273,0.6114,0.6766666769981384,0.6276000022888184,0.47300000488758087,0.6114000052213668,0.137100695792971,0.0025964905858039855
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,8,0.7129999995231628,0.8180000185966492,0.5109999775886536,0.5230000019073486,0.5830000042915344,0.5839999914169312,0.7820000052452087,0.6669999957084656,0.4819999933242798,0.4959999918937683,0.6159,0.6806666652361552,0.6277999997138977,0.48899999260902405,0.6158999979496003,0.09131380247658696,0.002629978108406067
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,9,0.7229999899864197,0.8149999976158142,0.5220000147819519,0.5230000019073486,0.5849999785423279,0.5580000281333923,0.7879999876022339,0.6600000262260437,0.5099999904632568,0.5099999904632568,0.6194,0.6866666674613953,0.6228000044822692,0.5099999904632568,0.6194000005722046,0.06621672225923374,0.0026584644079208374
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,10,0.722000002861023,0.8119999766349792,0.527999997138977,0.531000018119812,0.5920000076293945,0.5740000009536743,0.7799999713897705,0.6800000071525574,0.5139999985694885,0.5299999713897705,0.6263,0.687333325544993,0.6314000010490417,0.5219999849796295,0.6262999951839447,0.05035828606321894,0.0026719828009605408
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,11,0.7260000109672546,0.8180000185966492,0.5360000133514404,0.5370000004768372,0.5920000076293945,0.5720000267028809,0.7789999842643738,0.6729999780654907,0.531000018119812,0.5109999775886536,0.6275,0.6933333476384481,0.6305999994277954,0.5209999978542328,0.6275000035762787,0.041606944889344015,0.0027543001294136047
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,12,0.7020000219345093,0.8040000200271606,0.5270000100135803,0.5419999957084656,0.5950000286102295,0.5740000009536743,0.7990000247955322,0.6729999780654907,0.5270000100135803,0.5220000147819519,0.6265,0.6776666839917501,0.6366000056266785,0.5245000123977661,0.6265000104904175,0.033034302551170874,0.0027940548777580262
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,13,0.7139999866485596,0.8270000219345093,0.5289999842643738,0.5370000004768372,0.6050000190734863,0.5690000057220459,0.7929999828338623,0.6690000295639038,0.5120000243186951,0.5109999775886536,0.6266,0.6899999976158142,0.6346000075340271,0.5115000009536743,0.6266000032424927,0.028612496138646686,0.002843906581401825
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,14,0.7289999723434448,0.8320000171661377,0.5389999747276306,0.5289999842643738,0.6240000128746033,0.5889999866485596,0.7870000004768372,0.6439999938011169,0.5400000214576721,0.5059999823570251,0.6319,0.699999988079071,0.6345999956130981,0.5230000019073486,0.6318999946117401,0.023614302598710717,0.002857735300064087
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,15,0.7179999947547913,0.8209999799728394,0.5479999780654907,0.5400000214576721,0.6019999980926514,0.5839999914169312,0.7879999876022339,0.6769999861717224,0.5479999780654907,0.5070000290870667,0.6333,0.6956666509310404,0.6381999969482421,0.5275000035762787,0.633299994468689,0.01996661600624693,0.0029001203179359436
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,16,0.7239999771118164,0.8190000057220459,0.546999990940094,0.5400000214576721,0.6100000143051147,0.5720000267028809,0.7829999923706055,0.6840000152587891,0.5460000038146973,0.5130000114440918,0.6338,0.6966666579246521,0.6378000140190124,0.5295000076293945,0.6338000059127807,0.018502777554737084,0.002922725450992584
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,17,0.7139999866485596,0.8240000009536743,0.5580000281333923,0.5410000085830688,0.5979999899864197,0.578000009059906,0.7979999780654907,0.6710000038146973,0.5400000214576721,0.5149999856948853,0.6337,0.6986666719118754,0.6371999979019165,0.5275000035762787,0.6337000012397767,0.015981118676477467,0.002970898401737213
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,18,0.7089999914169312,0.8429999947547913,0.5519999861717224,0.5360000133514404,0.6179999709129333,0.5709999799728394,0.7900000214576721,0.6740000247955322,0.5090000033378601,0.5299999713897705,0.6332,0.7013333241144816,0.6378000020980835,0.5194999873638153,0.6331999957561493,0.016974955813252722,0.0029893767356872557
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,19,0.7369999885559082,0.824999988079071,0.5289999842643738,0.5329999923706055,0.6129999756813049,0.5989999771118164,0.7850000262260437,0.6779999732971191,0.5339999794960022,0.5109999775886536,0.6344,0.696999986966451,0.6415999889373779,0.5224999785423279,0.6343999862670898,0.017038137379006064,0.0030189714193344114
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,20,0.7400000095367432,0.8349999785423279,0.5379999876022339,0.527999997138977,0.6179999709129333,0.5839999914169312,0.7900000214576721,0.6859999895095825,0.5329999923706055,0.5360000133514404,0.6388,0.7043333252271017,0.6411999940872193,0.534500002861023,0.6387999951839447,0.012999164903986043,0.00304393048286438
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,21,0.7260000109672546,0.8190000057220459,0.5360000133514404,0.5410000085830688,0.6029999852180481,0.5740000009536743,0.8019999861717224,0.6869999766349792,0.5759999752044678,0.5400000214576721,0.6404,0.693666676680247,0.6413999915122985,0.55799999833107,0.6403999984264374,0.01003452947620174,0.0030148051619529725
5000-5000-5000-1825-1812-1803-1787-1773-501-499,0.7-0.7-0.7-0-0-0-0-0-0-0,22,0.718999981880188,0.8190000057220459,0.5429999828338623,0.5519999861717224,0.6100000143051147,0.5899999737739563,0.7799999713897705,0.6890000104904175,0.5740000009536743,0.5239999890327454,0.64,0.6936666568120321,0.6441999912261963,0.5489999949932098,0.6399999916553497,0.0113646750306261,0.003087204873561859
