sample,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,0,0.6639999747276306,0.7200000286102295,0.49799999594688416,0.453000009059906,0.45500001311302185,0.5460000038146973,0.7179999947547913,0.6119999885559082,0.7049999833106995,0.7139999866485596,0.6085,0.6273333330949148,0.5568000018596649,0.7094999849796295,0.6084999978542328,1.8332469743125293,0.0023481554865837097
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,1,0.7749999761581421,0.8100000023841858,0.625,0.5920000076293945,0.6399999856948853,0.6320000290870667,0.8199999928474426,0.7350000143051147,0.8320000171661377,0.8240000009536743,0.7285,0.7366666595141093,0.6838000059127808,0.828000009059906,0.7285000026226044,0.8593313189185395,0.0016072242677211762
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,2,0.7839999794960022,0.8270000219345093,0.656000018119812,0.6269999742507935,0.7099999785423279,0.6549999713897705,0.8349999785423279,0.7609999775886536,0.8330000042915344,0.8410000205039978,0.7529,0.7556666731834412,0.7175999760627747,0.8370000123977661,0.752899992465973,0.4593009072907117,0.0015161913871765136
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,3,0.7940000295639038,0.8529999852180481,0.6800000071525574,0.5889999866485596,0.7170000076293945,0.6959999799728394,0.8339999914169312,0.7870000004768372,0.8600000143051147,0.8320000171661377,0.7642,0.7756666739781698,0.7245999932289123,0.8460000157356262,0.7642000019550323,0.23937982974611982,0.0015671552002429962
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,4,0.8029999732971191,0.8610000014305115,0.6790000200271606,0.6330000162124634,0.7360000014305115,0.6949999928474426,0.8299999833106995,0.7919999957084656,0.8569999933242798,0.8569999933242798,0.7743,0.780999998251597,0.7371999979019165,0.8569999933242798,0.7742999970912934,0.12422663748872523,0.001652914446592331
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,5,0.8100000023841858,0.8709999918937683,0.6959999799728394,0.6230000257492065,0.7120000123977661,0.6890000104904175,0.8370000123977661,0.7919999957084656,0.8629999756813049,0.8410000205039978,0.7734,0.7923333247502645,0.7306000113487243,0.8519999980926514,0.7734000027179718,0.06856745086154159,0.0017774672508239747
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,6,0.8050000071525574,0.8650000095367432,0.699999988079071,0.6539999842643738,0.7139999866485596,0.703000009059906,0.843999981880188,0.7879999876022339,0.8640000224113464,0.8429999947547913,0.778,0.7900000015894572,0.7405999898910522,0.8535000085830688,0.777999997138977,0.0430339802512709,0.0019004685461521148
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,7,0.8130000233650208,0.871999979019165,0.7080000042915344,0.6349999904632568,0.7009999752044678,0.7099999785423279,0.8240000009536743,0.8100000023841858,0.8560000061988831,0.8560000061988831,0.7785,0.7976666688919067,0.7359999895095826,0.8560000061988831,0.7784999966621399,0.029810880006728123,0.001977226227521896
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,8,0.8040000200271606,0.859000027179718,0.7120000123977661,0.6359999775886536,0.7099999785423279,0.6850000023841858,0.8379999995231628,0.8220000267028809,0.8709999918937683,0.8460000157356262,0.7783,0.7916666865348816,0.7381999969482422,0.8585000038146973,0.7783000051975251,0.023951262919878473,0.002046887332201004
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,9,0.8230000138282776,0.8669999837875366,0.7149999737739563,0.6340000033378601,0.7269999980926514,0.699999988079071,0.8579999804496765,0.7900000214576721,0.8550000190734863,0.8489999771118164,0.7818,0.8016666571299235,0.7417999982833863,0.8519999980926514,0.7817999958992005,0.019818972753436893,0.002107509261369705
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,10,0.8100000023841858,0.8600000143051147,0.7129999995231628,0.6420000195503235,0.7350000143051147,0.6899999976158142,0.8410000205039978,0.8119999766349792,0.871999979019165,0.859000027179718,0.7834,0.7943333387374878,0.7440000057220459,0.8655000030994415,0.7834000051021576,0.018600053866678963,0.00214152410030365
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,11,0.8040000200271606,0.8600000143051147,0.7120000123977661,0.6370000243186951,0.7260000109672546,0.7039999961853027,0.8529999852180481,0.8009999990463257,0.8809999823570251,0.8579999804496765,0.7836,0.7920000155766805,0.7442000031471252,0.8694999814033508,0.7836000025272369,0.01921446014632832,0.002195323324203491
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,12,0.8180000185966492,0.8629999756813049,0.6959999799728394,0.6200000047683716,0.7260000109672546,0.7009999752044678,0.8550000190734863,0.796999990940094,0.8690000176429749,0.8650000095367432,0.781,0.7923333247502645,0.7398000001907349,0.867000013589859,0.7810000002384185,0.01875302759094202,0.002309529232978821
