sample,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,0,0.5249999761581421,0.574999988079071,0.27399998903274536,0.43700000643730164,0.5230000019073486,0.5450000166893005,0.29600000381469727,0.4440000057220459,0.17599999904632568,0.6299999952316284,0.4425,0.5016666750113169,0.48959999084472655,0.23600000143051147,0.44249999821186065,2.072954824005348,0.0032313251495361328
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,1,0.6700000166893005,0.7480000257492065,0.5550000071525574,0.5600000023841858,0.5889999866485596,0.5559999942779541,0.6269999742507935,0.5989999771118164,0.4869999885559082,0.7210000157356262,0.6112,0.6576666831970215,0.5861999869346619,0.6040000021457672,0.6111999988555908,1.3481548575387485,0.0022495717644691465
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,2,0.7080000042915344,0.7770000100135803,0.6079999804496765,0.5789999961853027,0.625,0.6019999980926514,0.7129999995231628,0.652999997138977,0.6029999852180481,0.7599999904632568,0.6628,0.6976666649182638,0.6343999981880188,0.6814999878406525,0.662799996137619,0.8498970823011537,0.001922155350446701
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,3,0.722000002861023,0.7929999828338623,0.6320000290870667,0.5699999928474426,0.6460000276565552,0.6679999828338623,0.7329999804496765,0.7049999833106995,0.6990000009536743,0.7919999957084656,0.696,0.715666671593984,0.6643999934196472,0.74549999833107,0.6959999978542328,0.5104929459267769,0.001832123017311096
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,4,0.7020000219345093,0.8119999766349792,0.6470000147819519,0.5550000071525574,0.671999990940094,0.6679999828338623,0.7609999775886536,0.718999981880188,0.7609999775886536,0.796999990940094,0.7094,0.7203333377838135,0.674999988079071,0.7789999842643738,0.7093999922275543,0.291194383000982,0.0018376740634441376
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,5,0.7419999837875366,0.8320000171661377,0.6539999842643738,0.574999988079071,0.6549999713897705,0.6769999861717224,0.7540000081062317,0.7239999771118164,0.7549999952316284,0.7950000166893005,0.7163,0.7426666617393494,0.6769999861717224,0.7750000059604645,0.7162999927997589,0.1605657263510469,0.001891046690940857
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,6,0.7620000243186951,0.8240000009536743,0.652999997138977,0.5849999785423279,0.6660000085830688,0.6809999942779541,0.7670000195503235,0.7329999804496765,0.7789999842643738,0.8050000071525574,0.7255,0.7463333408037821,0.6863999962806702,0.7919999957084656,0.7254999995231628,0.09035001441404439,0.001975968414545059
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,7,0.7599999904632568,0.8579999804496765,0.6449999809265137,0.5799999833106995,0.6710000038146973,0.6840000152587891,0.7689999938011169,0.7289999723434448,0.7620000243186951,0.8009999990463257,0.7259,0.7543333172798157,0.6865999937057495,0.7815000116825104,0.7258999943733215,0.057612874747618385,0.002051228302717209
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,8,0.7570000290870667,0.8519999980926514,0.6660000085830688,0.597000002861023,0.6710000038146973,0.6809999942779541,0.7699999809265137,0.7480000257492065,0.7820000052452087,0.7940000295639038,0.7318,0.7583333452542623,0.6934000015258789,0.7880000174045563,0.7318000078201294,0.04204407941711986,0.0021510801792144776
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,9,0.753000020980835,0.8379999995231628,0.6660000085830688,0.5879999995231628,0.6740000247955322,0.6790000200271606,0.7900000214576721,0.746999979019165,0.7929999828338623,0.8100000023841858,0.7338,0.7523333430290222,0.6956000089645386,0.801499992609024,0.7338000059127807,0.03048967853512453,0.002170930105447769
