sample,epoch_num,test_class_acc_0,test_class_acc_1,test_class_acc_2,test_class_acc_3,test_class_acc_4,test_class_acc_5,test_class_acc_6,test_class_acc_7,test_class_acc_8,test_class_acc_9,test_acc,test_head_acc,test_medium_acc,test_tail_acc,test_total_acc,train_loss,test_loss
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,0,0.3400000035762787,0.32199999690055847,0.1420000046491623,0.5189999938011169,0.3269999921321869,0.492000013589859,0.10400000214576721,0.10899999737739563,0.029999999329447746,0.3490000069141388,0.2734,0.44599999984105426,0.25240000188350675,0.06700000073760748,0.2734000010415912,2.208137254325711,0.004088580191135407
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,1,0.5720000267028809,0.5379999876022339,0.35499998927116394,0.453000009059906,0.5619999766349792,0.5199999809265137,0.2919999957084656,0.2759999930858612,0.08299999684095383,0.5640000104904175,0.4215,0.4883333345254262,0.42059999108314516,0.32350000366568565,0.42149999663233756,1.7384986974755112,0.0032090080738067625
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,2,0.6480000019073486,0.6439999938011169,0.45500001311302185,0.4779999852180481,0.5580000281333923,0.5889999866485596,0.4740000069141388,0.4970000088214874,0.17000000178813934,0.6480000019073486,0.5161,0.5823333362738291,0.5192000031471252,0.409000001847744,0.5161000028252601,1.2743277817356342,0.002699154019355774
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,3,0.6620000004768372,0.7070000171661377,0.5400000214576721,0.5350000262260437,0.5630000233650208,0.5490000247955322,0.5699999928474426,0.5649999976158142,0.29600000381469727,0.6430000066757202,0.563,0.6363333463668823,0.5564000129699707,0.46950000524520874,0.5630000114440918,0.8934205320416665,0.002451455235481262
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,4,0.656000018119812,0.7129999995231628,0.5559999942779541,0.515999972820282,0.5849999785423279,0.597000002861023,0.621999979019165,0.6169999837875366,0.367000013589859,0.6919999718666077,0.5921,0.6416666706403097,0.5873999834060669,0.5294999927282333,0.592099991440773,0.5980489935193744,0.0023448716640472413
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,5,0.699999988079071,0.7179999947547913,0.5899999737739563,0.5220000147819519,0.574999988079071,0.5830000042915344,0.6769999861717224,0.6079999804496765,0.4569999873638153,0.6840000152587891,0.6114,0.6693333188692728,0.5929999947547913,0.5705000013113022,0.6113999933004379,0.3812695626093417,0.0023315072417259214
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,6,0.6830000281333923,0.7269999980926514,0.5690000057220459,0.5239999890327454,0.5849999785423279,0.6119999885559082,0.6589999794960022,0.6340000033378601,0.4779999852180481,0.7110000252723694,0.6182,0.6596666773160299,0.6027999877929687,0.5945000052452087,0.6181999981403351,0.23717169220350226,0.0023415250301361086
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,7,0.7120000123977661,0.7129999995231628,0.5870000123977661,0.5320000052452087,0.5740000009536743,0.6019999980926514,0.6869999766349792,0.6449999809265137,0.4779999852180481,0.7300000190734863,0.626,0.6706666747728983,0.6079999923706054,0.6040000021457672,0.6259999990463256,0.14579959076886273,0.0024406522035598753
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,8,0.7059999704360962,0.7390000224113464,0.5950000286102295,0.5550000071525574,0.5839999914169312,0.597000002861023,0.6869999766349792,0.6539999842643738,0.4790000021457672,0.7210000157356262,0.6317,0.6800000071525574,0.6153999924659729,0.6000000089406967,0.631700000166893,0.0929787847764638,0.002508994197845459
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,9,0.7110000252723694,0.7179999947547913,0.5759999752044678,0.5360000133514404,0.5870000123977661,0.6179999709129333,0.6919999718666077,0.6589999794960022,0.5149999856948853,0.7260000109672546,0.6338,0.6683333317438761,0.6183999896049499,0.62049999833107,0.6337999939918518,0.06240274148936174,0.002533512878417969
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,10,0.7099999785423279,0.7200000286102295,0.5989999771118164,0.546999990940094,0.5860000252723694,0.6069999933242798,0.7049999833106995,0.6740000247955322,0.5199999809265137,0.7329999804496765,0.6401,0.6763333280881246,0.623800003528595,0.6264999806880951,0.6400999963283539,0.045508500074549596,0.002580366063117981
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,11,0.7170000076293945,0.7310000061988831,0.5799999833106995,0.5519999861717224,0.5920000076293945,0.6060000061988831,0.703000009059906,0.6679999828338623,0.5370000004768372,0.7269999980926514,0.6413,0.6759999990463257,0.6241999983787536,0.6319999992847443,0.6412999987602234,0.03405937712107386,0.0026283710718154906
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,12,0.7049999833106995,0.7310000061988831,0.593999981880188,0.5410000085830688,0.6029999852180481,0.6010000109672546,0.7139999866485596,0.6600000262260437,0.5479999780654907,0.7580000162124634,0.6455,0.6766666571299235,0.623800003528595,0.652999997138977,0.64549999833107,0.027264605352312933,0.0026784404635429382
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,13,0.7139999866485596,0.7480000257492065,0.5849999785423279,0.5519999861717224,0.6140000224113464,0.625,0.7049999833106995,0.6430000066757202,0.5479999780654907,0.7319999933242798,0.6466,0.6823333303133646,0.6277999997138977,0.6399999856948853,0.6465999960899353,0.02200986205467156,0.002723171639442444
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,14,0.7070000171661377,0.7300000190734863,0.5950000286102295,0.5569999814033508,0.6060000061988831,0.6140000224113464,0.6990000009536743,0.6610000133514404,0.5640000104904175,0.7250000238418579,0.6458,0.6773333549499512,0.627400004863739,0.6445000171661377,0.6458000123500824,0.01835653942306431,0.0027842179536819458
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,15,0.7049999833106995,0.7319999933242798,0.5929999947547913,0.550000011920929,0.6119999885559082,0.6269999742507935,0.7020000219345093,0.675000011920929,0.5600000023841858,0.7509999871253967,0.6507,0.6766666571299235,0.6332000017166137,0.6554999947547913,0.6506999969482422,0.014354245670671974,0.002801210939884186
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,16,0.7020000219345093,0.7620000243186951,0.6010000109672546,0.5450000166893005,0.6000000238418579,0.6209999918937683,0.699999988079071,0.6629999876022339,0.5709999799728394,0.7390000224113464,0.6504,0.6883333524068197,0.6258000016212464,0.6550000011920929,0.6504000067710877,0.013428581446143133,0.0028357491731643676
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,17,0.7369999885559082,0.7639999985694885,0.5889999866485596,0.5389999747276306,0.597000002861023,0.6169999837875366,0.699999988079071,0.671999990940094,0.5149999856948853,0.7390000224113464,0.6469,0.6966666579246521,0.6249999880790711,0.6270000040531158,0.6468999922275543,0.01253216793494565,0.0028913856983184814
5000-5000-5000-5000-5000-5000-5000-5000-5000-5000,18,0.7089999914169312,0.7480000257492065,0.6060000061988831,0.527999997138977,0.6010000109672546,0.621999979019165,0.6980000138282776,0.6800000071525574,0.5490000247955322,0.75,0.6491,0.687666674455007,0.6258000016212464,0.6495000123977661,0.6491000056266785,0.012013662416411906,0.0029224870800971985
